Village,Department,Arrondissement,Region,postal_code,population,Lat_Village,Lon_Village,year
MAYEL SANGANARE,BENOUE,BIBEMI,NORD,61256,106,9.0935,14.0969,2025
KOTA,FARO,BÃ©KA,NORD,62173,0,8.63333,12.93333,2025
GOUDE,MAYO-LOUTI,BASCHÃ©O,NORD,63175,0,10.07139,13.31939,2025
KERBA KEROUA,FARO,MBÃ©,NORD,62446,0,7.98333,13.56667,2025
BOUNDOU,FARO,MBÃ©,NORD,62446,0,8.14752,13.43639,2025
KOYANGA,BENOUE,GAROUA III,NORD,61786,2381,9.2668,13.54632,2025
PAZANI,MAYO-KANI,KAÃ©LÃ©,EXTREME-NORD,44588,0,10.02844,14.47113,2025
SALAMDI,MAYO-DANAY,TOULOUM,EXTREME-NORD,43438,0,10.25443,14.90865,2025
GADAMAYO,MAYO-DANAY,BOGO,EXTREME-NORD,43171,3075,10.63325,14.76658,2025
SOUKOUNGO OURO-ABDOUA,DIAMARE,MAROUA III,EXTREME-NORD,41781,3866,10.84126,14.34908,2025
VOUZOD,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,655,10.82973,13.79378,2025
VODOLTOUM,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,655,10.83428,13.88476,2025
MIDAN,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,750,12.24043,14.72586,2025
ZARBAY,MAYO-DANAY,MAGA,EXTREME-NORD,43199,3819,10.76157,14.89289,2025
NACHTIGAL,LEKIE,BATCHENGA,CENTRE,22164,0,4.35,11.63333,2025
MBAYAN,NYONG-ET-MFOUMOU,MESSAMÃ©NA,CENTRE,29521,0,3.63333,12.58333,2025
ELOUM,NYONG-ET-MFOUMOU,LEMBE YEZOUM,CENTRE,29245,305,4.06667,12.26667,2025
BADISA,MBAM-ET-INOUBOU,OMBESSA,CENTRE,23437,2245,4.63333,11.36667,2025
NSEM,HAUTE-SANAGA,NSEM,CENTRE,21565,593,4.88333,12.93333,2025
MPANG,HAUTE-SANAGA,NKOTENG,CENTRE,21489,536,4.66667,12.2,2025
MEKOMO,VALLEE-DU-NTEM,AMBAM,SUD,94151,1316,2.36667,11.36667,2025
GANGI,MBERE,MEIGANGA,ADAMAOUA,14646,2701,6.58333,14.25,2025
TELLO,VINA,BÃ©LEL,ADAMAOUA,15165,0,7.16667,14.18333,2025
SMALL SOFO,MEME,KONYE,SUD-OUEST,15428,1797,4.9274,9.3144,2025
MOANGARE,KUPE-MANENGUBA,TOKO,SUD-OUEST,12252,180,5.0929,9.2879,2025
SMALL NGWANDI,MEME,DIKOME-BALUE,SUD-OUEST,15216,0,4.7171,9.2475,2025
ADIGANDE,MENCHUM,BENAKUMA,NORD-OUEST,74136,0,6.50956,9.69361,2025
NDEM'LONG,MIFI,BAFOUSSAM III,OUEST,86392,4063,5.44833,10.34362,2025
BATCHICHA,BAMBOUTOS,MBOUDA,OUEST,81756,2359,5.59609,10.31214,2025
NGWEPANG,MIFI,BAFOUSSAM I,OUEST,86197,9766,5.56455,10.52291,2025
DARMAGNAC FERME,BAMBOUTOS,BABADJOU,OUEST,81138,1555,5.73501,10.14317,2025
MAYOUOM,NOUN,NJIMOM,OUEST,88156,2444,5.83578,10.99835,2025
NSOU'CHE,MIFI,KOUOPTAMO,OUEST,86694,1306,5.67962,10.51761,2025
OMIE,MAYO-REY,TCHOLLIRÃ©,NORD,64832,0,7.8,14.4,2025
GIAOU,MAYO-REY,MADINGRING,NORD,64455,2028,8.41667,15.08333,2025
KONGLE,FARO,POLI,NORD,62616,655,8.4607,13.1837,2025
OURO BELO,BENOUE,GAROUA III,NORD,61786,2381,9.26633,13.42849,2025
GOBRINIAM,MAYO-LOUTI,GUIDER,NORD,63639,3382,9.89423,13.75968,2025
BONDO,MBERE,BÃ©LEL,ADAMAOUA,14165,0,7.05,14.6,2025
TAYLE,DIAMARE,DARGALA,EXTREME-NORD,41219,1123,10.5957,14.6605,2025
WAYOM,MAYO-TSANAGA,SOULÃ¨DÃ©-ROUA,EXTREME-NORD,46973,0,10.73696,13.95252,2025
GUEDJELE,MAYO-SAVA,KOZA,EXTREME-NORD,45214,655,10.92914,13.88164,2025
ABOUNGUELA,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,750,12.53689,14.70025,2025
TAKOUMAR,MAYO-TSANAGA,BOURHA,EXTREME-NORD,46197,2371,10.30075,13.66294,2025
BLE GANA,LOGONE-ET-CHARI,ZINA,EXTREME-NORD,42142,645,11.46153,14.96374,2025
BARIYAERE,DIAMARE,BOGO,EXTREME-NORD,41171,3075,10.68395,14.75892,2025
OURO BOULODE,MAYO-TSANAGA,HINA,EXTREME-NORD,46375,893,10.41797,13.87753,2025
KOROKORO,MAYO-DANAY,YAGOUA,EXTREME-NORD,43642,9351,10.25,15.13333,2025
WADOUVA,MAYO-TSANAGA,MOGODÃ©,EXTREME-NORD,46586,0,10.55967,13.74805,2025
BEMBEL,MAYO-KANI,MINDIF,EXTREME-NORD,44758,2780,10.44427,14.48018,2025
MAYO MBODI,MAYO-TSANAGA,HINA,EXTREME-NORD,46375,893,10.43022,13.78689,2025
ESONG,LEKIE,OBALA,CENTRE,22589,4411,4.16667,11.45,2025
AFAN,MFOUNDI,NKOLAFAMBA,CENTRE,27559,664,3.86667,11.65,2025
NKOLNGET,NYONG-ET-SO,MBALMAYO,CENTRE,21774,4678,3.48333,11.51667,2025
EBANG I,MFOUNDI,SOA,CENTRE,27748,1922,4.0,11.56667,2025
ENONEH,NYONG-ET-SO,ENDOM,CENTRE,21661,583,3.46667,12.01667,2025
ENDANG,HAUTE-SANAGA,NKOTENG,CENTRE,21489,536,4.41667,12.36667,2025
NKOABE,MEFOU-ET-AKONO,NGOMEDZAP,CENTRE,26396,141,3.3,11.2,2025
CARREFOUR NJAA,MAYO-BANYO,BANKIM,ADAMAOUA,13162,4263,6.3668,11.48502,2025
MBOMO,FAKO,LIMBÃ© III,SUD-OUEST,11714,0,3.93051,9.322,2025
BOKOSSO,FAKO,MBONGE,SUD-OUEST,11996,7052,4.4178,9.1445,2025
MUNYENGE,FAKO,MUYUKA,SUD-OUEST,11117,5950,4.405,9.2699,2025
NDIFO,MEME,KUMBA III,SUD-OUEST,15722,10503,4.43333,9.45,2025
LIPENJA MUKETE,NDIAN,DIKOME-BALUE,SUD-OUEST,16216,0,4.838,9.1016,2025
BOWANDA,FAKO,BUEA,SUD-OUEST,11235,9162,4.1442,9.3205,2025
MOLIKO,FAKO,BUEA,SUD-OUEST,11235,9162,4.1529,9.285,2025
BADUMA,MEME,KUMBA II,SUD-OUEST,15651,14573,4.83137,9.45873,2025
ZEMTIO,MENOUA,NKONG-ZEM,OUEST,85824,0,5.43984,10.14011,2025
NJIKAN,NOUN,BANGOURAIN,OUEST,88169,1664,5.8306,10.74224,2025
GAJERI-BAGU,DONGA-MANTUNG,AKO,NORD-OUEST,73128,4987,7.01424,10.61534,2025
CHEPOA,MENCHUM,FURU-AWA,NORD-OUEST,74377,2305,6.8794,9.9875,2025
TOLA,NGO-KETUNJIA,BABESSI,NORD-OUEST,77118,8840,5.99862,10.46,2025
TOLOUM,MIFI,BAFOUSSAM III,OUEST,86392,4063,5.48391,10.34541,2025
AMAN,DJEREM,TABATI,ADAMAOUA,11554,0,6.35747,12.32062,2025
TOURNINGAL,VINA,NGAN'HA,ADAMAOUA,15583,0,7.33333,14.11667,2025
BAYONG,MOMO,WIDIKUM-BOFFÃ©,NORD-OUEST,76198,0,6.0896,9.6765,2025
TISSO,MOMO,NIJKWA,NORD-OUEST,76823,0,6.2813,9.6654,2025
MESSAKA,KUPE-MANENGUBA,BANGEM,SUD-OUEST,12136,898,4.9799,9.6052,2025
KITA,NDIAN,EKONDO-TITI,SUD-OUEST,16318,3850,4.6861,9.0324,2025
TOUSSONGLE,BAMBOUTOS,BABADJOU,OUEST,81138,1555,5.64775,10.19807,2025
BAMELANG,BAMBOUTOS,BATCHAM,OUEST,81593,1269,5.55523,10.26429,2025
KAM DJOUNG,HAUTS-PLATEAUX,PETE-BANDJOUN,OUEST,83991,0,5.37166,10.39226,2025
BAKA'SA,HAUT-NKAM,BANA,OUEST,82395,1984,5.12548,10.23781,2025
NGOLA,SANAGA-MARITIME,MOUANKO,LITTORAL,53712,250,3.56528,9.71278,2025
MEDJO,HAUT-NYONG,LOMIÃ©,EST,32494,0,3.46667,13.46667,2025
MESSAGUE,HAUTE-SANAGA,NGUELEMENDOUKA,CENTRE,21312,1087,4.45,12.91667,2025
MANG,BOUMBA-ET-NGOKO,YOKADOUMA,EST,31574,4831,3.46667,15.4,2025
BANGOY I BONBANG,BOUMBA-ET-NGOKO,MOULOUNDOU,EST,31357,0,2.1,15.3,2025
FOMBELE,HAUT-NKAM,BANWA,OUEST,82669,1510,5.13262,10.11166,2025
MENDOU,MENOUA,PENKA-MICHEL,OUEST,85957,1289,5.45867,10.19588,2025
NJIFEN,NOUN,FOUMBAN,OUEST,88358,1984,5.72218,10.97333,2025
BAMELEU,MENOUA,BATCHAM,OUEST,85293,1269,5.576,10.1381,2025
ACHANG,MOMO,ANDEK,NORD-OUEST,76241,0,5.9953,9.7905,2025
BANDJISSO I,BAMBOUTOS,MBOUDA,OUEST,81756,2359,5.58465,10.31581,2025
BONASSON,WOURI,DOUALA IV,LITTORAL,54839,47133,4.1013,9.5411,2025
BONAKATA,NKAM,YABASSI,LITTORAL,52582,504,4.4252,9.9322,2025
DIBEN,HAUT-NKAM,NDOBIAN,OUEST,82217,0,5.00766,10.36464,2025
LOLO,KADEI,KENTZOU,EST,33751,0,4.28333,14.9,2025
AKAM I,NYONG-ET-MFOUMOU,BENGBIS,CENTRE,29779,387,3.4,12.48333,2025
ALOUM,OCEAN,MA'AN,SUD,93117,381,2.38333,10.4,2025
MALABA,OCEAN,CAMPO,SUD,93393,209,2.48333,9.83333,2025
MEKOA,VALLEE-DU-NTEM,KYÃ©-OSSI,SUD,94583,0,2.2,11.13333,2025
YEM,MVILA,NGOULÃ©MAKONG,SUD,92336,0,2.98333,11.6,2025
OURO MAL KAOUYEL,BENOUE,MAYO-HOURNA,NORD,61988,0,9.49913,13.05073,2025
OURO GADJI,BENOUE,GAROUA I,NORD,61565,14597,9.35186,13.30684,2025
TEIPE,MOUNGO,MANJO,LITTORAL,51588,2413,4.85015,9.71616,2025
ROMPO,MAYO-LOUTI,GUIDER,NORD,63639,3382,9.76493,13.94809,2025
LESSE,BENOUE,GAROUA II,NORD,61682,16304,9.35873,13.53282,2025
DJOUBAO,DIAMARE,MINDIF,EXTREME-NORD,41958,2780,10.45042,14.36935,2025
KHOUZOUMME,LOGONE-ET-CHARI,LOGONE-BIRNI,EXTREME-NORD,42733,0,11.64558,14.76329,2025
BALAMATA,MAYO-DANAY,YAGOUA,EXTREME-NORD,43642,9351,10.22935,15.3207,2025
SAMBAK,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,3173,10.64639,13.93196,2025
ZOGOM,MAYO-TSANAGA,SOULÃ¨DÃ©-ROUA,EXTREME-NORD,46973,0,10.74178,13.97293,2025
YANGONG,MAYO-DANAY,MOULVOUDAYE,EXTREME-NORD,43252,3139,10.41543,14.90869,2025
GOUSSOULOUM,MAYO-DANAY,TOULOUM,EXTREME-NORD,43438,0,10.24216,14.84802,2025
NKOLFON,MFOUNDI,YAOUNDÃ© III,CENTRE,27115,0,3.76667,11.43333,2025
ASALA II,MBAM-ET-INOUBOU,OMBESSA,CENTRE,23437,2245,4.61667,11.23333,2025
NGOUMBOU,NYONG-ET-SO,AKOÃ©MAN,CENTRE,21226,0,3.28333,11.53333,2025
EKIDMEKOE,MFOUNDI,MFOU,CENTRE,27492,1705,3.63333,11.65,2025
BIBE,HAUTE-SANAGA,NSEM,CENTRE,21565,593,4.86667,12.81667,2025
NDOKHOK,MBAM-ET-INOUBOU,MAKENENE,CENTRE,23627,4161,4.85,10.83333,2025
ZILI,MEFOU-ET-AFAMBA,SOA,CENTRE,25448,1922,3.98333,11.7,2025
NIATA,FARO,POLI,NORD,62616,655,7.85,13.0,2025
KOUMAN,MAYO-REY,TOUBORO,NORD,64967,2661,7.6833,15.10703,2025
MIRODAFAL,MAYO-LOUTI,GUIDER,NORD,63639,3382,9.74752,13.88088,2025
BOUNOUBOU,BENOUE,BIBEMI,NORD,61256,162,9.1042,14.1156,2025
FOULDAY,MAYO-TSANAGA,HINA,EXTREME-NORD,46375,893,10.2598,13.8421,2025
GAY GAY MAOUNDIRE,MAYO-KANI,DARGALA,EXTREME-NORD,44119,750,10.45876,14.53883,2025
KAODJIGA,DIAMARE,BOGO,EXTREME-NORD,41171,3075,10.82685,14.58682,2025
KOKOROUDA,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,655,10.80537,13.88012,2025
WALASSI,MAYO-SAVA,MORA,EXTREME-NORD,45467,5456,11.23821,14.21401,2025
DAMALGOU,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,786,12.4249,14.32118,2025
AMKINDIN,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,750,12.28683,14.6936,2025
BANISSAWE,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,786,12.38678,14.35925,2025
BILIK,MEFOU-ET-AKONO,AKONO,CENTRE,26176,489,3.51667,11.28333,2025
OTOU,HAUTE-SANAGA,NKOTENG,CENTRE,21489,536,4.43333,12.26667,2025
EYANGAP,NYONG-ET-MFOUMOU,AKONOLINGA,CENTRE,29367,630,3.76667,12.35,2025
ESENG,NYONG-ET-SO,ENDOM,CENTRE,21661,583,3.43333,12.03333,2025
ASSENG,NYONG-ET-MFOUMOU,AKONOLINGA,CENTRE,29367,630,3.78333,12.4,2025
NKOAKOM,MEFOU-ET-AKONO,NGOUMOU,CENTRE,26445,901,3.58333,11.35,2025
AKOM,DJA-ET-LOBO,BENGBIS,SUD,91179,358,3.11667,12.45,2025
NKOMO,MVILA,MVANGAN,SUD,92112,608,2.51667,11.85,2025
OTETEK,NYONG-ET-SO,ZOÃ©TÃ©LÃ©,CENTRE,21631,0,3.23333,11.91667,2025
ARNADO GANSE,MAYO-BANYO,BANYO,ADAMAOUA,13212,4317,6.81685,12.05886,2025
BERA,VINA,NGAN'HA,ADAMAOUA,15583,0,7.35,14.08333,2025
GUERENG,FARO-ET-DEO,MAYO-BALÃ©O,ADAMAOUA,12447,0,7.85,12.56667,2025
METISIE,DJEREM,TABATI,ADAMAOUA,11554,0,6.53373,12.37,2025
FAINCHANG,MANYU,MAMFE,SUD-OUEST,14357,0,5.62302,9.50184,2025
IFUNIA,NDIAN,KOMBO-ABEDIMO,SUD-OUEST,16725,0,4.6993,8.586,2025
BAYA,MOMO,AKWAYA,NORD-OUEST,76129,1908,6.0953,9.537,2025
ITOKI I,NDIAN,TOKO,SUD-OUEST,16252,180,5.0454,9.1122,2025
BAYE,MANYU,AKWAYA,SUD-OUEST,14129,1865,5.9666,9.4242,2025
NJEUTA II,NDE,BAZOU,OUEST,87421,670,5.06947,10.46154,2025
LI,MENOUA,BATCHAM,OUEST,85293,1269,5.55191,10.17767,2025
MIEDEU,NGO-KETUNJIA,GALIM,NORD-OUEST,77577,1939,5.79597,10.46094,2025
BALEGANG,BAMBOUTOS,BATCHAM,OUEST,81593,1269,5.53612,10.26676,2025
BABADJOU,BAMBOUTOS,BABADJOU,OUEST,81138,1555,5.67153,10.17918,2025
DIPFAD,NDE,BAZOU,OUEST,87421,670,5.08447,10.46981,2025
TOULA' DEZONG,MENOUA,NKONG-ZEM,OUEST,85824,0,5.46368,10.09587,2025
NASSARAO,MAYO-LOUTI,MAYO-OULO,NORD,63822,0,9.91145,13.59819,2025
RIGA,FARO,NGONG,NORD,62567,0,8.59116,13.19786,2025
OURA BAGONI,BENOUE,BIBEMI,NORD,61256,162,9.0392,13.88138,2025
MANMBOUM,MAYO-REY,MADINGRING,NORD,64455,2028,8.2299,14.9073,2025
OUBAO,BENOUE,LAGDO,NORD,61857,401,8.79148,13.72523,2025
DAZAL,MAYO-LOUTI,MAYO-OULO,NORD,63822,0,10.02317,13.40051,2025
OUZAL BASKEL,MAYO-TSANAGA,NDOUKOULA,EXTREME-NORD,46824,996,10.37778,14.04445,2025
DARAZI,LOGONE-ET-CHARI,ZINA,EXTREME-NORD,42142,645,11.43861,14.99556,2025
OULI,LOGONE-ET-CHARI,LOGONE-BIRNI,EXTREME-NORD,42733,0,11.8105,15.04797,2025
ADJIRI,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,786,12.50974,14.35627,2025
TAMAGUIBDO,MAYO-TSANAGA,MOGODÃ©,EXTREME-NORD,46586,0,10.44212,13.62375,2025
MARGWE,MAYO-DANAY,ZINA,EXTREME-NORD,43742,645,11.16613,14.97179,2025
OURO GUILAHO,MAYO-KANI,MINDIF,EXTREME-NORD,44758,2780,10.37663,14.45731,2025
DOKI,LOGONE-ET-CHARI,KOUSSÃ©RI,EXTREME-NORD,42615,0,12.12893,14.73656,2025
MELER,MAYO-TSANAGA,SOULÃ¨DÃ©-ROUA,EXTREME-NORD,46973,0,10.77394,13.94324,2025
NGOUMATI,LOGONE-ET-CHARI,KOUSSÃ©RI,EXTREME-NORD,42615,0,11.94526,14.93333,2025
GUETALE,MAYO-SAVA,KOZA,EXTREME-NORD,45214,655,10.87962,13.89496,2025
LABADO,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,750,12.47767,14.72636,2025
NDAGNAN,MFOUNDI,MFOU,CENTRE,27492,1705,3.61667,11.58333,2025
SASSE,HAUTE-SANAGA,BIBEY,CENTRE,21297,579,4.98333,12.58333,2025
EMANA,MFOUNDI,YAOUNDÃ© I,CENTRE,27861,0,3.91667,11.51667,2025
MENGUE,HAUTE-SANAGA,BIBEY,CENTRE,21297,579,4.91667,12.76667,2025
YENESI,NYONG-ET-SO,MENGUEME,CENTRE,21824,1015,3.21667,11.43333,2025
NDOKMEL,NDE,NDIKINIMÃ©KI,OUEST,87886,0,4.75,10.53333,2025
KO,LEKIE,ELIG-MFOMO,CENTRE,22641,986,4.21667,11.43333,2025
MANYAY,NYONG-ET-KELLE,MATOMB,CENTRE,28952,1161,3.81667,11.01667,2025
NSIMALEN,MEFOU-ET-AKONO,NGOMEDZAP,CENTRE,26396,141,3.36667,11.25,2025
ABA,DJEREM,TABATI,ADAMAOUA,11554,0,6.41667,12.73333,2025
NIAYOUM MAYO SENI,MAYO-BANYO,BANKIM,ADAMAOUA,13162,4263,6.18333,11.76667,2025
DIBI MANBERE,MBERE,BÃ©LEL,ADAMAOUA,14165,0,6.9,14.41667,2025
BATOR,MOMO,WIDIKUM-BOFFÃ©,NORD-OUEST,76198,0,5.7861,9.6969,2025
HOM,HAUTS-PLATEAUX,BAHAM,OUEST,83214,1033,5.33378,10.40085,2025
BAMENDOU,MENOUA,PENKA-MICHEL,OUEST,85957,1289,5.42194,10.15724,2025
BU,MENCHUM,FONFUKA,NORD-OUEST,74239,0,6.55,10.25,2025
NYAJUA,BOYO,BELO,NORD-OUEST,71182,20134,6.21667,10.4,2025
NUMBEN,MOMO,BATIBO,NORD-OUEST,76579,2203,5.8687,9.825,2025
BAFRENG,MEZAM,BAMENDA III,NORD-OUEST,75562,0,5.97857,10.17867,2025
MEMBEPA I,NGO-KETUNJIA,BALIKUMBAT,NORD-OUEST,77235,2255,5.84252,10.42091,2025
MBOUTOU,MEZAM,BAMENDA II,NORD-OUEST,75442,0,5.90444,10.12897,2025
BALLIP,SANAGA-MARITIME,MOUANKO,LITTORAL,53712,250,3.69972,9.73778,2025
BONAMOMBE,WOURI,DOUALA V,LITTORAL,54997,70941,4.2449,9.7817,2025
SANDJE,WOURI,DOUALA VI,LITTORAL,54163,743,3.82917,9.60111,2025
MBORGUENE,LOM-ET-DJEREM,GAROUA-BOULAÃ¯,EST,34864,0,5.73333,14.26667,2025
KA NORD,NYONG-ET-MFOUMOU,ATOK,CENTRE,29559,0,3.83333,12.78333,2025
ADJELA,HAUT-NYONG,NGOYLA,EST,32997,464,2.56667,13.98333,2025
HAMAN,LOM-ET-DJEREM,BÃ©LABO,EST,34497,0,5.28333,13.6,2025
MEKEL ETAM,BOUMBA-ET-NGOKO,SALAPOUMBÃ©,EST,31443,0,2.81667,15.23333,2025
BIDJOMBO,NYONG-ET-MFOUMOU,ATOK,CENTRE,29559,0,3.73333,12.65,2025
KAMETOUNE,HAUT-NYONG,MESSOCK,EST,32685,0,3.03333,14.05,2025
BAKTALA,KADEI,DIMAKO,EST,33439,1870,4.43333,13.61667,2025
NDIANG,MOUNGO,EBONE,LITTORAL,51273,0,4.7697,9.8719,2025
DIBOMBE,MOUNGO,YABASSI,LITTORAL,51382,504,4.36314,9.86534,2025
BOBOK,MOUNGO,LOUM,LITTORAL,51421,2979,4.5673,9.8792,2025
MANG,NYONG-ET-MFOUMOU,BENGBIS,CENTRE,29779,387,3.53333,12.58333,2025
KONGOLO,MBERE,DIR,ADAMAOUA,14341,4309,6.01667,13.96667,2025
BABOTOU,KADEI,BATOURI,EST,33158,1977,4.18333,14.45,2025
NKOAMBANG,NYONG-ET-MFOUMOU,ENDOM,CENTRE,29961,583,3.36667,12.11667,2025
BEKA,MBERE,BÃ©LEL,ADAMAOUA,14165,0,6.8,14.46667,2025
MAKAM,MAYO-BANYO,BANYO,ADAMAOUA,13212,4317,6.83085,12.10152,2025
BIRIDJOM,MAYO-BANYO,BANKIM,ADAMAOUA,13162,4263,6.31667,11.3,2025
BASSAKA,MOMO,BENAKUMA,NORD-OUEST,76636,0,6.3768,9.7114,2025
KOTILE,MOMO,AKWAYA,NORD-OUEST,76129,1908,6.33791,9.4419,2025
TANGANG,LEBIALEM,MENJI,SUD-OUEST,13755,0,5.4092,9.7167,2025
AKATAPO,MOMO,NIJKWA,NORD-OUEST,76823,0,6.2411,9.6656,2025
NCHEMBA I,MANYU,TINTO,SUD-OUEST,14468,0,5.59273,9.54527,2025
AKWAYA-OLITI,MOMO,AKWAYA,NORD-OUEST,76129,1908,6.3903,9.5119,2025
NJINKWEN,MIFI,KOUOPTAMO,OUEST,86694,1306,5.67248,10.61665,2025
MENSI,MENOUA,NKONG-ZEM,OUEST,85824,0,5.42685,10.10972,2025
KOBA,HAUT-NKAM,BAKOU,OUEST,82277,676,5.04234,10.16504,2025
ZEM,MENOUA,NKONG-ZEM,OUEST,85824,0,5.4379,10.12572,2025
FELA,BAMBOUTOS,MBOUDA,OUEST,81756,2359,5.65181,10.24797,2025
NDONKO,HAUT-NKAM,BANKA,OUEST,82563,2226,5.19468,10.21772,2025
NKOUROM,NOUN,KOUTABA,OUEST,88592,1237,5.76394,10.69561,2025
TCHITCHAP,MIFI,BAFOUSSAM III,OUEST,86392,4063,5.4882,10.42584,2025
NDENNKEM,HAUTS-PLATEAUX,BANGOU,OUEST,83512,898,5.24335,10.3217,2025
NTWOPOUO'CHE,NOUN,KOUTABA,OUEST,88592,1237,5.62936,10.75245,2025
TEFANG,HAUTS-PLATEAUX,BATIÃ©,OUEST,83674,0,5.34215,10.26274,2025
TSELENG,KOUNG-KHI,PETE-BANDJOUN,OUEST,84691,0,5.3587,10.41675,2025
MBOT,MOMO,BAFUT,NORD-OUEST,76349,10408,6.1695,9.9618,2025
MINDIMI,NYONG-ET-MFOUMOU,BENGBIS,CENTRE,29779,387,3.46667,12.45,2025
DOUANES,VALLEE-DU-NTEM,KYÃ©-OSSI,SUD,94583,0,2.2,11.35,2025
EBIANEMEYONG,OCEAN,CAMPO,SUD,93393,209,2.41667,10.33333,2025
ONGANE,MVILA,KYÃ©-OSSI,SUD,92783,0,2.35,11.53333,2025
MINKAN,MVILA,BIWONG-BANÃ©,SUD,92243,0,3.15,11.13333,2025
BADONGO,FARO,LAGDO,NORD,62357,401,8.52074,13.25151,2025
TOUROUA,BENOUE,TOUROUA,NORD,61454,1355,9.08333,12.96667,2025
SENG,VALLEE-DU-NTEM,KYÃ©-OSSI,SUD,94583,0,2.18333,11.28333,2025
NJABILOBE,OCEAN,AKOM II,SUD,93141,816,2.78333,10.36667,2025
MBAPE,OCEAN,ÃDÃ©A I,SUD,93346,0,3.4,10.11667,2025
METET,MVILA,BIWONG-BANÃ©,SUD,92243,0,3.08333,11.0,2025
BIKOUBA,NYONG-ET-KELLE,EFOULAN,CENTRE,28513,1633,3.15,10.83333,2025
ESA,NYONG-ET-SO,ZOÃ©TÃ©LÃ©,CENTRE,21631,0,3.18333,11.75,2025
KAREWA-BAMANGA,BENOUE,GACHIGA,NORD,61443,0,9.50343,13.15131,2025
NAGOUARO,FARO,LAGDO,NORD,62357,401,8.49204,13.23731,2025
SOUMPA,BENOUE,GAROUA III,NORD,61786,2381,9.31147,13.50634,2025
DORNOMOU,MAYO-LOUTI,BASCHÃ©O,NORD,63175,0,9.71019,13.41246,2025
BELANDJI,MAYO-REY,TOUBORO,NORD,64967,2661,7.5913,15.1464,2025
BOKTE,FARO,POLI,NORD,62616,655,8.5033,13.18139,2025
BAINGA,MAYO-LOUTI,GUIDER,NORD,63639,3382,9.84929,13.91114,2025
DOKNEY,DIAMARE,MAGA,EXTREME-NORD,41499,3819,10.81146,14.81198,2025
GARAM,MAYO-DANAY,GUÃ©RÃ©,EXTREME-NORD,43622,0,10.05,15.3,2025
BOURLOUK,MAYO-DANAY,MOULVOUDAYE,EXTREME-NORD,43252,3139,10.43083,14.90385,2025
GUEILALA,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.39053,14.40863,2025
KIRBI,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,655,10.84499,13.84692,2025
CHILDEM,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,3173,10.71252,13.79305,2025
MATKEU,LOGONE-ET-CHARI,LOGONE-BIRNI,EXTREME-NORD,42733,0,11.61708,15.08493,2025
BRINAY,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,750,12.41499,14.84483,2025
LOUGUERE HAOUSSA,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,2114,10.50798,13.85635,2025
HEROUA,LOGONE-ET-CHARI,HILÃ© - ALIFA,EXTREME-NORD,42586,0,12.6348,14.46177,2025
MOUDOUKOUA,MAYO-SAVA,KOZA,EXTREME-NORD,45214,655,10.9432,13.7865,2025
GANGAWA,MAYO-SAVA,KOLOFATA,EXTREME-NORD,45198,1704,11.06506,13.98352,2025
GOUROUM,MAYO-DANAY,GOBO,EXTREME-NORD,43458,4319,10.10186,15.4291,2025
FANSO,NYONG-ET-MFOUMOU,AKONOLINGA,CENTRE,29367,630,3.71667,12.56667,2025
MEKAA,MEFOU-ET-AFAMBA,EDZENDOUAN,CENTRE,25474,5947,4.25,11.81667,2025
MAROUA,HAUTE-SANAGA,YOKO,CENTRE,21669,578,5.15,12.45,2025
NKOLFOULOU,MFOUNDI,YAOUNDÃ© V,CENTRE,27334,0,3.91667,11.58333,2025
GANDA LELEL,MAYO-LOUTI,GUIDER,NORD,63639,3382,9.75677,13.74973,2025
BIDE-FOULBE,MAYO-LOUTI,BIBEMI,NORD,63256,162,9.44588,13.99255,2025
DESOUKOU,MAYO-LOUTI,MAYO-OULO,NORD,63822,0,10.03079,13.3888,2025
DJOM,MAYO-REY,TOUBORO,NORD,64967,2661,7.434,15.3301,2025
MAYO KETCHEL,BENOUE,REY-BOUBA,NORD,61376,1813,9.1859,14.2949,2025
LOUGGUERE-FOULBE,MAYO-LOUTI,GUIDER,NORD,63639,2254,9.93617,13.84034,2025
GOUDOUGOUL,MAYO-LOUTI,FIGUIL,NORD,63523,2035,10.01516,13.97094,2025
PASSOUROU,MAYO-LOUTI,MAYO-OULO,NORD,63822,0,10.01687,13.50765,2025
PADAN,BENOUE,MAYO-HOURNA,NORD,61988,0,9.31667,12.96667,2025
