Village,Department,Arrondissement,Region,postal_code,population,Lat_Village,Lon_Village,year
MAYEL SANGANARE,BENOUE,BIBEMI,NORD,61256,94,9.0935,14.0969,2020
KOTA,FARO,BÃ©KA,NORD,62173,0,8.63333,12.93333,2020
GOUDE,MAYO-LOUTI,BASCHÃ©O,NORD,63175,0,10.07139,13.31939,2020
KERBA KEROUA,FARO,MBÃ©,NORD,62446,0,7.98333,13.56667,2020
BOUNDOU,FARO,MBÃ©,NORD,62446,0,8.14752,13.43639,2020
KOYANGA,BENOUE,GAROUA III,NORD,61786,2099,9.2668,13.54632,2020
PAZANI,MAYO-KANI,KAÃ©LÃ©,EXTREME-NORD,44588,0,10.02844,14.47113,2020
SALAMDI,MAYO-DANAY,TOULOUM,EXTREME-NORD,43438,0,10.25443,14.90865,2020
GADAMAYO,MAYO-DANAY,BOGO,EXTREME-NORD,43171,2692,10.63325,14.76658,2020
SOUKOUNGO OURO-ABDOUA,DIAMARE,MAROUA III,EXTREME-NORD,41781,3386,10.84126,14.34908,2020
VOUZOD,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,574,10.82973,13.79378,2020
VODOLTOUM,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,574,10.83428,13.88476,2020
MIDAN,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,657,12.24043,14.72586,2020
ZARBAY,MAYO-DANAY,MAGA,EXTREME-NORD,43199,3345,10.76157,14.89289,2020
NACHTIGAL,LEKIE,BATCHENGA,CENTRE,22164,0,4.35,11.63333,2020
MBAYAN,NYONG-ET-MFOUMOU,MESSAMÃ©NA,CENTRE,29521,0,3.63333,12.58333,2020
ELOUM,NYONG-ET-MFOUMOU,LEMBE YEZOUM,CENTRE,29245,266,4.06667,12.26667,2020
BADISA,MBAM-ET-INOUBOU,OMBESSA,CENTRE,23437,1962,4.63333,11.36667,2020
NSEM,HAUTE-SANAGA,NSEM,CENTRE,21565,518,4.88333,12.93333,2020
MPANG,HAUTE-SANAGA,NKOTENG,CENTRE,21489,468,4.66667,12.2,2020
MEKOMO,VALLEE-DU-NTEM,AMBAM,SUD,94151,1180,2.36667,11.36667,2020
GANGI,MBERE,MEIGANGA,ADAMAOUA,14646,2412,6.58333,14.25,2020
TELLO,VINA,BÃ©LEL,ADAMAOUA,15165,0,7.16667,14.18333,2020
SMALL SOFO,MEME,KONYE,SUD-OUEST,15428,1591,4.9274,9.3144,2020
MOANGARE,KUPE-MANENGUBA,TOKO,SUD-OUEST,12252,160,5.0929,9.2879,2020
SMALL NGWANDI,MEME,DIKOME-BALUE,SUD-OUEST,15216,0,4.7171,9.2475,2020
ADIGANDE,MENCHUM,BENAKUMA,NORD-OUEST,74136,0,6.50956,9.69361,2020
NDEM'LONG,MIFI,BAFOUSSAM III,OUEST,86392,3595,5.44833,10.34362,2020
BATCHICHA,BAMBOUTOS,MBOUDA,OUEST,81756,2088,5.59609,10.31214,2020
NGWEPANG,MIFI,BAFOUSSAM I,OUEST,86197,8642,5.56455,10.52291,2020
DARMAGNAC FERME,BAMBOUTOS,BABADJOU,OUEST,81138,1376,5.73501,10.14317,2020
MAYOUOM,NOUN,NJIMOM,OUEST,88156,2163,5.83578,10.99835,2020
NSOU'CHE,MIFI,KOUOPTAMO,OUEST,86694,1156,5.67962,10.51761,2020
OMIE,MAYO-REY,TCHOLLIRÃ©,NORD,64832,0,7.8,14.4,2020
GIAOU,MAYO-REY,MADINGRING,NORD,64455,1788,8.41667,15.08333,2020
KONGLE,FARO,POLI,NORD,62616,577,8.4607,13.1837,2020
OURO BELO,BENOUE,GAROUA III,NORD,61786,2099,9.26633,13.42849,2020
GOBRINIAM,MAYO-LOUTI,GUIDER,NORD,63639,2981,9.89423,13.75968,2020
BONDO,MBERE,BÃ©LEL,ADAMAOUA,14165,0,7.05,14.6,2020
TAYLE,DIAMARE,DARGALA,EXTREME-NORD,41219,983,10.5957,14.6605,2020
WAYOM,MAYO-TSANAGA,SOULÃ¨DÃ©-ROUA,EXTREME-NORD,46973,0,10.73696,13.95252,2020
GUEDJELE,MAYO-SAVA,KOZA,EXTREME-NORD,45214,574,10.92914,13.88164,2020
ABOUNGUELA,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,657,12.53689,14.70025,2020
TAKOUMAR,MAYO-TSANAGA,BOURHA,EXTREME-NORD,46197,2077,10.30075,13.66294,2020
BLE GANA,LOGONE-ET-CHARI,ZINA,EXTREME-NORD,42142,565,11.46153,14.96374,2020
BARIYAERE,DIAMARE,BOGO,EXTREME-NORD,41171,2692,10.68395,14.75892,2020
OURO BOULODE,MAYO-TSANAGA,HINA,EXTREME-NORD,46375,782,10.41797,13.87753,2020
KOROKORO,MAYO-DANAY,YAGOUA,EXTREME-NORD,43642,8191,10.25,15.13333,2020
WADOUVA,MAYO-TSANAGA,MOGODÃ©,EXTREME-NORD,46586,0,10.55967,13.74805,2020
BEMBEL,MAYO-KANI,MINDIF,EXTREME-NORD,44758,2434,10.44427,14.48018,2020
MAYO MBODI,MAYO-TSANAGA,HINA,EXTREME-NORD,46375,782,10.43022,13.78689,2020
ESONG,LEKIE,OBALA,CENTRE,22589,3855,4.16667,11.45,2020
AFAN,MFOUNDI,NKOLAFAMBA,CENTRE,27559,580,3.86667,11.65,2020
NKOLNGET,NYONG-ET-SO,MBALMAYO,CENTRE,21774,4090,3.48333,11.51667,2020
EBANG I,MFOUNDI,SOA,CENTRE,27748,1680,4.0,11.56667,2020
ENONEH,NYONG-ET-SO,ENDOM,CENTRE,21661,510,3.46667,12.01667,2020
ENDANG,HAUTE-SANAGA,NKOTENG,CENTRE,21489,468,4.41667,12.36667,2020
NKOABE,MEFOU-ET-AKONO,NGOMEDZAP,CENTRE,26396,124,3.3,11.2,2020
CARREFOUR NJAA,MAYO-BANYO,BANKIM,ADAMAOUA,13162,3808,6.3668,11.48502,2020
MBOMO,FAKO,LIMBÃ© III,SUD-OUEST,11714,0,3.93051,9.322,2020
BOKOSSO,FAKO,MBONGE,SUD-OUEST,11996,6242,4.4178,9.1445,2020
MUNYENGE,FAKO,MUYUKA,SUD-OUEST,11117,5267,4.405,9.2699,2020
NDIFO,MEME,KUMBA III,SUD-OUEST,15722,9298,4.43333,9.45,2020
LIPENJA MUKETE,NDIAN,DIKOME-BALUE,SUD-OUEST,16216,0,4.838,9.1016,2020
BOWANDA,FAKO,BUEA,SUD-OUEST,11235,8111,4.1442,9.3205,2020
MOLIKO,FAKO,BUEA,SUD-OUEST,11235,8111,4.1529,9.285,2020
BADUMA,MEME,KUMBA II,SUD-OUEST,15651,12901,4.83137,9.45873,2020
ZEMTIO,MENOUA,NKONG-ZEM,OUEST,85824,0,5.43984,10.14011,2020
NJIKAN,NOUN,BANGOURAIN,OUEST,88169,1473,5.8306,10.74224,2020
GAJERI-BAGU,DONGA-MANTUNG,AKO,NORD-OUEST,73128,4394,7.01424,10.61534,2020
CHEPOA,MENCHUM,FURU-AWA,NORD-OUEST,74377,2031,6.8794,9.9875,2020
TOLA,NGO-KETUNJIA,BABESSI,NORD-OUEST,77118,7789,5.99862,10.46,2020
TOLOUM,MIFI,BAFOUSSAM III,OUEST,86392,3595,5.48391,10.34541,2020
AMAN,DJEREM,TABATI,ADAMAOUA,11554,0,6.35747,12.32062,2020
TOURNINGAL,VINA,NGAN'HA,ADAMAOUA,15583,0,7.33333,14.11667,2020
BAYONG,MOMO,WIDIKUM-BOFFÃ©,NORD-OUEST,76198,0,6.0896,9.6765,2020
TISSO,MOMO,NIJKWA,NORD-OUEST,76823,0,6.2813,9.6654,2020
MESSAKA,KUPE-MANENGUBA,BANGEM,SUD-OUEST,12136,795,4.9799,9.6052,2020
KITA,NDIAN,EKONDO-TITI,SUD-OUEST,16318,3408,4.6861,9.0324,2020
TOUSSONGLE,BAMBOUTOS,BABADJOU,OUEST,81138,1376,5.64775,10.19807,2020
BAMELANG,BAMBOUTOS,BATCHAM,OUEST,81593,1124,5.55523,10.26429,2020
KAM DJOUNG,HAUTS-PLATEAUX,PETE-BANDJOUN,OUEST,83991,0,5.37166,10.39226,2020
BAKA'SA,HAUT-NKAM,BANA,OUEST,82395,1755,5.12548,10.23781,2020
NGOLA,SANAGA-MARITIME,MOUANKO,LITTORAL,53712,219,3.56528,9.71278,2020
MEDJO,HAUT-NYONG,LOMIÃ©,EST,32494,0,3.46667,13.46667,2020
MESSAGUE,HAUTE-SANAGA,NGUELEMENDOUKA,CENTRE,21312,950,4.45,12.91667,2020
MANG,BOUMBA-ET-NGOKO,YOKADOUMA,EST,31574,4313,3.46667,15.4,2020
BANGOY I BONBANG,BOUMBA-ET-NGOKO,MOULOUNDOU,EST,31357,0,2.1,15.3,2020
FOMBELE,HAUT-NKAM,BANWA,OUEST,82669,1336,5.13262,10.11166,2020
MENDOU,MENOUA,PENKA-MICHEL,OUEST,85957,1140,5.45867,10.19588,2020
NJIFEN,NOUN,FOUMBAN,OUEST,88358,1755,5.72218,10.97333,2020
BAMELEU,MENOUA,BATCHAM,OUEST,85293,1124,5.576,10.1381,2020
ACHANG,MOMO,ANDEK,NORD-OUEST,76241,0,5.9953,9.7905,2020
BANDJISSO I,BAMBOUTOS,MBOUDA,OUEST,81756,2088,5.58465,10.31581,2020
BONASSON,WOURI,DOUALA IV,LITTORAL,54839,41366,4.1013,9.5411,2020
BONAKATA,NKAM,YABASSI,LITTORAL,52582,442,4.4252,9.9322,2020
DIBEN,HAUT-NKAM,NDOBIAN,OUEST,82217,0,5.00766,10.36464,2020
LOLO,KADEI,KENTZOU,EST,33751,0,4.28333,14.9,2020
AKAM I,NYONG-ET-MFOUMOU,BENGBIS,CENTRE,29779,339,3.4,12.48333,2020
ALOUM,OCEAN,MA'AN,SUD,93117,341,2.38333,10.4,2020
MALABA,OCEAN,CAMPO,SUD,93393,188,2.48333,9.83333,2020
MEKOA,VALLEE-DU-NTEM,KYÃ©-OSSI,SUD,94583,0,2.2,11.13333,2020
YEM,MVILA,NGOULÃ©MAKONG,SUD,92336,0,2.98333,11.6,2020
OURO MAL KAOUYEL,BENOUE,MAYO-HOURNA,NORD,61988,0,9.49913,13.05073,2020
OURO GADJI,BENOUE,GAROUA I,NORD,61565,12864,9.35186,13.30684,2020
TEIPE,MOUNGO,MANJO,LITTORAL,51588,2118,4.85015,9.71616,2020
ROMPO,MAYO-LOUTI,GUIDER,NORD,63639,2981,9.76493,13.94809,2020
LESSE,BENOUE,GAROUA II,NORD,61682,14370,9.35873,13.53282,2020
DJOUBAO,DIAMARE,MINDIF,EXTREME-NORD,41958,2434,10.45042,14.36935,2020
KHOUZOUMME,LOGONE-ET-CHARI,LOGONE-BIRNI,EXTREME-NORD,42733,0,11.64558,14.76329,2020
BALAMATA,MAYO-DANAY,YAGOUA,EXTREME-NORD,43642,8191,10.22935,15.3207,2020
SAMBAK,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,2779,10.64639,13.93196,2020
ZOGOM,MAYO-TSANAGA,SOULÃ¨DÃ©-ROUA,EXTREME-NORD,46973,0,10.74178,13.97293,2020
YANGONG,MAYO-DANAY,MOULVOUDAYE,EXTREME-NORD,43252,2750,10.41543,14.90869,2020
GOUSSOULOUM,MAYO-DANAY,TOULOUM,EXTREME-NORD,43438,0,10.24216,14.84802,2020
NKOLFON,MFOUNDI,YAOUNDÃ© III,CENTRE,27115,0,3.76667,11.43333,2020
ASALA II,MBAM-ET-INOUBOU,OMBESSA,CENTRE,23437,1962,4.61667,11.23333,2020
NGOUMBOU,NYONG-ET-SO,AKOÃ©MAN,CENTRE,21226,0,3.28333,11.53333,2020
EKIDMEKOE,MFOUNDI,MFOU,CENTRE,27492,1490,3.63333,11.65,2020
BIBE,HAUTE-SANAGA,NSEM,CENTRE,21565,518,4.86667,12.81667,2020
NDOKHOK,MBAM-ET-INOUBOU,MAKENENE,CENTRE,23627,3638,4.85,10.83333,2020
ZILI,MEFOU-ET-AFAMBA,SOA,CENTRE,25448,1680,3.98333,11.7,2020
NIATA,FARO,POLI,NORD,62616,577,7.85,13.0,2020
KOUMAN,MAYO-REY,TOUBORO,NORD,64967,2346,7.6833,15.10703,2020
MIRODAFAL,MAYO-LOUTI,GUIDER,NORD,63639,2981,9.74752,13.88088,2020
BOUNOUBOU,BENOUE,BIBEMI,NORD,61256,144,9.1042,14.1156,2020
FOULDAY,MAYO-TSANAGA,HINA,EXTREME-NORD,46375,782,10.2598,13.8421,2020
GAY GAY MAOUNDIRE,MAYO-KANI,DARGALA,EXTREME-NORD,44119,657,10.45876,14.53883,2020
KAODJIGA,DIAMARE,BOGO,EXTREME-NORD,41171,2692,10.82685,14.58682,2020
KOKOROUDA,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,574,10.80537,13.88012,2020
WALASSI,MAYO-SAVA,MORA,EXTREME-NORD,45467,4779,11.23821,14.21401,2020
DAMALGOU,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,689,12.4249,14.32118,2020
AMKINDIN,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,657,12.28683,14.6936,2020
BANISSAWE,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,689,12.38678,14.35925,2020
BILIK,MEFOU-ET-AKONO,AKONO,CENTRE,26176,428,3.51667,11.28333,2020
OTOU,HAUTE-SANAGA,NKOTENG,CENTRE,21489,468,4.43333,12.26667,2020
EYANGAP,NYONG-ET-MFOUMOU,AKONOLINGA,CENTRE,29367,551,3.76667,12.35,2020
ESENG,NYONG-ET-SO,ENDOM,CENTRE,21661,510,3.43333,12.03333,2020
ASSENG,NYONG-ET-MFOUMOU,AKONOLINGA,CENTRE,29367,551,3.78333,12.4,2020
NKOAKOM,MEFOU-ET-AKONO,NGOUMOU,CENTRE,26445,788,3.58333,11.35,2020
AKOM,DJA-ET-LOBO,BENGBIS,SUD,91179,320,3.11667,12.45,2020
NKOMO,MVILA,MVANGAN,SUD,92112,544,2.51667,11.85,2020
OTETEK,NYONG-ET-SO,ZOÃ©TÃ©LÃ©,CENTRE,21631,0,3.23333,11.91667,2020
ARNADO GANSE,MAYO-BANYO,BANYO,ADAMAOUA,13212,3855,6.81685,12.05886,2020
BERA,VINA,NGAN'HA,ADAMAOUA,15583,0,7.35,14.08333,2020
GUERENG,FARO-ET-DEO,MAYO-BALÃ©O,ADAMAOUA,12447,0,7.85,12.56667,2020
METISIE,DJEREM,TABATI,ADAMAOUA,11554,0,6.53373,12.37,2020
FAINCHANG,MANYU,MAMFE,SUD-OUEST,14357,0,5.62302,9.50184,2020
IFUNIA,NDIAN,KOMBO-ABEDIMO,SUD-OUEST,16725,0,4.6993,8.586,2020
BAYA,MOMO,AKWAYA,NORD-OUEST,76129,1681,6.0953,9.537,2020
ITOKI I,NDIAN,TOKO,SUD-OUEST,16252,160,5.0454,9.1122,2020
BAYE,MANYU,AKWAYA,SUD-OUEST,14129,1651,5.9666,9.4242,2020
NJEUTA II,NDE,BAZOU,OUEST,87421,593,5.06947,10.46154,2020
LI,MENOUA,BATCHAM,OUEST,85293,1124,5.55191,10.17767,2020
MIEDEU,NGO-KETUNJIA,GALIM,NORD-OUEST,77577,1709,5.79597,10.46094,2020
BALEGANG,BAMBOUTOS,BATCHAM,OUEST,81593,1124,5.53612,10.26676,2020
BABADJOU,BAMBOUTOS,BABADJOU,OUEST,81138,1376,5.67153,10.17918,2020
DIPFAD,NDE,BAZOU,OUEST,87421,593,5.08447,10.46981,2020
TOULA' DEZONG,MENOUA,NKONG-ZEM,OUEST,85824,0,5.46368,10.09587,2020
NASSARAO,MAYO-LOUTI,MAYO-OULO,NORD,63822,0,9.91145,13.59819,2020
RIGA,FARO,NGONG,NORD,62567,0,8.59116,13.19786,2020
OURA BAGONI,BENOUE,BIBEMI,NORD,61256,144,9.0392,13.88138,2020
MANMBOUM,MAYO-REY,MADINGRING,NORD,64455,1788,8.2299,14.9073,2020
OUBAO,BENOUE,LAGDO,NORD,61857,353,8.79148,13.72523,2020
DAZAL,MAYO-LOUTI,MAYO-OULO,NORD,63822,0,10.02317,13.40051,2020
OUZAL BASKEL,MAYO-TSANAGA,NDOUKOULA,EXTREME-NORD,46824,873,10.37778,14.04445,2020
DARAZI,LOGONE-ET-CHARI,ZINA,EXTREME-NORD,42142,565,11.43861,14.99556,2020
OULI,LOGONE-ET-CHARI,LOGONE-BIRNI,EXTREME-NORD,42733,0,11.8105,15.04797,2020
ADJIRI,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,689,12.50974,14.35627,2020
TAMAGUIBDO,MAYO-TSANAGA,MOGODÃ©,EXTREME-NORD,46586,0,10.44212,13.62375,2020
MARGWE,MAYO-DANAY,ZINA,EXTREME-NORD,43742,565,11.16613,14.97179,2020
OURO GUILAHO,MAYO-KANI,MINDIF,EXTREME-NORD,44758,2434,10.37663,14.45731,2020
DOKI,LOGONE-ET-CHARI,KOUSSÃ©RI,EXTREME-NORD,42615,0,12.12893,14.73656,2020
MELER,MAYO-TSANAGA,SOULÃ¨DÃ©-ROUA,EXTREME-NORD,46973,0,10.77394,13.94324,2020
NGOUMATI,LOGONE-ET-CHARI,KOUSSÃ©RI,EXTREME-NORD,42615,0,11.94526,14.93333,2020
GUETALE,MAYO-SAVA,KOZA,EXTREME-NORD,45214,574,10.87962,13.89496,2020
LABADO,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,657,12.47767,14.72636,2020
NDAGNAN,MFOUNDI,MFOU,CENTRE,27492,1490,3.61667,11.58333,2020
SASSE,HAUTE-SANAGA,BIBEY,CENTRE,21297,506,4.98333,12.58333,2020
EMANA,MFOUNDI,YAOUNDÃ© I,CENTRE,27861,0,3.91667,11.51667,2020
MENGUE,HAUTE-SANAGA,BIBEY,CENTRE,21297,506,4.91667,12.76667,2020
YENESI,NYONG-ET-SO,MENGUEME,CENTRE,21824,888,3.21667,11.43333,2020
NDOKMEL,NDE,NDIKINIMÃ©KI,OUEST,87886,0,4.75,10.53333,2020
KO,LEKIE,ELIG-MFOMO,CENTRE,22641,862,4.21667,11.43333,2020
MANYAY,NYONG-ET-KELLE,MATOMB,CENTRE,28952,1015,3.81667,11.01667,2020
NSIMALEN,MEFOU-ET-AKONO,NGOMEDZAP,CENTRE,26396,124,3.36667,11.25,2020
ABA,DJEREM,TABATI,ADAMAOUA,11554,0,6.41667,12.73333,2020
NIAYOUM MAYO SENI,MAYO-BANYO,BANKIM,ADAMAOUA,13162,3808,6.18333,11.76667,2020
DIBI MANBERE,MBERE,BÃ©LEL,ADAMAOUA,14165,0,6.9,14.41667,2020
BATOR,MOMO,WIDIKUM-BOFFÃ©,NORD-OUEST,76198,0,5.7861,9.6969,2020
HOM,HAUTS-PLATEAUX,BAHAM,OUEST,83214,914,5.33378,10.40085,2020
BAMENDOU,MENOUA,PENKA-MICHEL,OUEST,85957,1140,5.42194,10.15724,2020
BU,MENCHUM,FONFUKA,NORD-OUEST,74239,0,6.55,10.25,2020
NYAJUA,BOYO,BELO,NORD-OUEST,71182,17741,6.21667,10.4,2020
NUMBEN,MOMO,BATIBO,NORD-OUEST,76579,1940,5.8687,9.825,2020
BAFRENG,MEZAM,BAMENDA III,NORD-OUEST,75562,0,5.97857,10.17867,2020
MEMBEPA I,NGO-KETUNJIA,BALIKUMBAT,NORD-OUEST,77235,1987,5.84252,10.42091,2020
MBOUTOU,MEZAM,BAMENDA II,NORD-OUEST,75442,0,5.90444,10.12897,2020
BALLIP,SANAGA-MARITIME,MOUANKO,LITTORAL,53712,219,3.69972,9.73778,2020
BONAMOMBE,WOURI,DOUALA V,LITTORAL,54997,62260,4.2449,9.7817,2020
SANDJE,WOURI,DOUALA VI,LITTORAL,54163,652,3.82917,9.60111,2020
MBORGUENE,LOM-ET-DJEREM,GAROUA-BOULAÃ¯,EST,34864,0,5.73333,14.26667,2020
KA NORD,NYONG-ET-MFOUMOU,ATOK,CENTRE,29559,0,3.83333,12.78333,2020
ADJELA,HAUT-NYONG,NGOYLA,EST,32997,415,2.56667,13.98333,2020
HAMAN,LOM-ET-DJEREM,BÃ©LABO,EST,34497,0,5.28333,13.6,2020
MEKEL ETAM,BOUMBA-ET-NGOKO,SALAPOUMBÃ©,EST,31443,0,2.81667,15.23333,2020
BIDJOMBO,NYONG-ET-MFOUMOU,ATOK,CENTRE,29559,0,3.73333,12.65,2020
KAMETOUNE,HAUT-NYONG,MESSOCK,EST,32685,0,3.03333,14.05,2020
BAKTALA,KADEI,DIMAKO,EST,33439,1670,4.43333,13.61667,2020
NDIANG,MOUNGO,EBONE,LITTORAL,51273,0,4.7697,9.8719,2020
DIBOMBE,MOUNGO,YABASSI,LITTORAL,51382,442,4.36314,9.86534,2020
BOBOK,MOUNGO,LOUM,LITTORAL,51421,2614,4.5673,9.8792,2020
MANG,NYONG-ET-MFOUMOU,BENGBIS,CENTRE,29779,339,3.53333,12.58333,2020
KONGOLO,MBERE,DIR,ADAMAOUA,14341,3848,6.01667,13.96667,2020
BABOTOU,KADEI,BATOURI,EST,33158,1765,4.18333,14.45,2020
NKOAMBANG,NYONG-ET-MFOUMOU,ENDOM,CENTRE,29961,510,3.36667,12.11667,2020
BEKA,MBERE,BÃ©LEL,ADAMAOUA,14165,0,6.8,14.46667,2020
MAKAM,MAYO-BANYO,BANYO,ADAMAOUA,13212,3855,6.83085,12.10152,2020
BIRIDJOM,MAYO-BANYO,BANKIM,ADAMAOUA,13162,3808,6.31667,11.3,2020
BASSAKA,MOMO,BENAKUMA,NORD-OUEST,76636,0,6.3768,9.7114,2020
KOTILE,MOMO,AKWAYA,NORD-OUEST,76129,1681,6.33791,9.4419,2020
TANGANG,LEBIALEM,MENJI,SUD-OUEST,13755,0,5.4092,9.7167,2020
AKATAPO,MOMO,NIJKWA,NORD-OUEST,76823,0,6.2411,9.6656,2020
NCHEMBA I,MANYU,TINTO,SUD-OUEST,14468,0,5.59273,9.54527,2020
AKWAYA-OLITI,MOMO,AKWAYA,NORD-OUEST,76129,1681,6.3903,9.5119,2020
NJINKWEN,MIFI,KOUOPTAMO,OUEST,86694,1156,5.67248,10.61665,2020
MENSI,MENOUA,NKONG-ZEM,OUEST,85824,0,5.42685,10.10972,2020
KOBA,HAUT-NKAM,BAKOU,OUEST,82277,599,5.04234,10.16504,2020
ZEM,MENOUA,NKONG-ZEM,OUEST,85824,0,5.4379,10.12572,2020
FELA,BAMBOUTOS,MBOUDA,OUEST,81756,2088,5.65181,10.24797,2020
NDONKO,HAUT-NKAM,BANKA,OUEST,82563,1970,5.19468,10.21772,2020
NKOUROM,NOUN,KOUTABA,OUEST,88592,1096,5.76394,10.69561,2020
TCHITCHAP,MIFI,BAFOUSSAM III,OUEST,86392,3595,5.4882,10.42584,2020
NDENNKEM,HAUTS-PLATEAUX,BANGOU,OUEST,83512,794,5.24335,10.3217,2020
NTWOPOUO'CHE,NOUN,KOUTABA,OUEST,88592,1096,5.62936,10.75245,2020
TEFANG,HAUTS-PLATEAUX,BATIÃ©,OUEST,83674,0,5.34215,10.26274,2020
TSELENG,KOUNG-KHI,PETE-BANDJOUN,OUEST,84691,0,5.3587,10.41675,2020
MBOT,MOMO,BAFUT,NORD-OUEST,76349,9170,6.1695,9.9618,2020
MINDIMI,NYONG-ET-MFOUMOU,BENGBIS,CENTRE,29779,339,3.46667,12.45,2020
DOUANES,VALLEE-DU-NTEM,KYÃ©-OSSI,SUD,94583,0,2.2,11.35,2020
EBIANEMEYONG,OCEAN,CAMPO,SUD,93393,188,2.41667,10.33333,2020
ONGANE,MVILA,KYÃ©-OSSI,SUD,92783,0,2.35,11.53333,2020
MINKAN,MVILA,BIWONG-BANÃ©,SUD,92243,0,3.15,11.13333,2020
BADONGO,FARO,LAGDO,NORD,62357,353,8.52074,13.25151,2020
TOUROUA,BENOUE,TOUROUA,NORD,61454,1194,9.08333,12.96667,2020
SENG,VALLEE-DU-NTEM,KYÃ©-OSSI,SUD,94583,0,2.18333,11.28333,2020
NJABILOBE,OCEAN,AKOM II,SUD,93141,731,2.78333,10.36667,2020
MBAPE,OCEAN,ÃDÃ©A I,SUD,93346,0,3.4,10.11667,2020
METET,MVILA,BIWONG-BANÃ©,SUD,92243,0,3.08333,11.0,2020
BIKOUBA,NYONG-ET-KELLE,EFOULAN,CENTRE,28513,1428,3.15,10.83333,2020
ESA,NYONG-ET-SO,ZOÃ©TÃ©LÃ©,CENTRE,21631,0,3.18333,11.75,2020
KAREWA-BAMANGA,BENOUE,GACHIGA,NORD,61443,0,9.50343,13.15131,2020
NAGOUARO,FARO,LAGDO,NORD,62357,353,8.49204,13.23731,2020
SOUMPA,BENOUE,GAROUA III,NORD,61786,2099,9.31147,13.50634,2020
DORNOMOU,MAYO-LOUTI,BASCHÃ©O,NORD,63175,0,9.71019,13.41246,2020
BELANDJI,MAYO-REY,TOUBORO,NORD,64967,2346,7.5913,15.1464,2020
BOKTE,FARO,POLI,NORD,62616,577,8.5033,13.18139,2020
BAINGA,MAYO-LOUTI,GUIDER,NORD,63639,2981,9.84929,13.91114,2020
DOKNEY,DIAMARE,MAGA,EXTREME-NORD,41499,3345,10.81146,14.81198,2020
GARAM,MAYO-DANAY,GUÃ©RÃ©,EXTREME-NORD,43622,0,10.05,15.3,2020
BOURLOUK,MAYO-DANAY,MOULVOUDAYE,EXTREME-NORD,43252,2750,10.43083,14.90385,2020
GUEILALA,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.39053,14.40863,2020
KIRBI,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,574,10.84499,13.84692,2020
CHILDEM,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,2779,10.71252,13.79305,2020
MATKEU,LOGONE-ET-CHARI,LOGONE-BIRNI,EXTREME-NORD,42733,0,11.61708,15.08493,2020
BRINAY,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,657,12.41499,14.84483,2020
LOUGUERE HAOUSSA,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,1852,10.50798,13.85635,2020
HEROUA,LOGONE-ET-CHARI,HILÃ© - ALIFA,EXTREME-NORD,42586,0,12.6348,14.46177,2020
MOUDOUKOUA,MAYO-SAVA,KOZA,EXTREME-NORD,45214,574,10.9432,13.7865,2020
GANGAWA,MAYO-SAVA,KOLOFATA,EXTREME-NORD,45198,1492,11.06506,13.98352,2020
GOUROUM,MAYO-DANAY,GOBO,EXTREME-NORD,43458,3783,10.10186,15.4291,2020
FANSO,NYONG-ET-MFOUMOU,AKONOLINGA,CENTRE,29367,551,3.71667,12.56667,2020
MEKAA,MEFOU-ET-AFAMBA,EDZENDOUAN,CENTRE,25474,5200,4.25,11.81667,2020
MAROUA,HAUTE-SANAGA,YOKO,CENTRE,21669,328,5.15,12.45,2020
NKOLFOULOU,MFOUNDI,YAOUNDÃ© V,CENTRE,27334,0,3.91667,11.58333,2020
GANDA LELEL,MAYO-LOUTI,GUIDER,NORD,63639,2981,9.75677,13.74973,2020
BIDE-FOULBE,MAYO-LOUTI,BIBEMI,NORD,63256,144,9.44588,13.99255,2020
DESOUKOU,MAYO-LOUTI,MAYO-OULO,NORD,63822,0,10.03079,13.3888,2020
DJOM,MAYO-REY,TOUBORO,NORD,64967,2346,7.434,15.3301,2020
MAYO KETCHEL,BENOUE,REY-BOUBA,NORD,61376,1598,9.1859,14.2949,2020
LOUGGUERE-FOULBE,MAYO-LOUTI,GUIDER,NORD,63639,1986,9.93617,13.84034,2020
GOUDOUGOUL,MAYO-LOUTI,FIGUIL,NORD,63523,1793,10.01516,13.97094,2020
PASSOUROU,MAYO-LOUTI,MAYO-OULO,NORD,63822,0,10.01687,13.50765,2020
PADAN,BENOUE,MAYO-HOURNA,NORD,61988,0,9.31667,12.96667,2020
