Region,Department,Arrondissement,Village,postal_code,Lat_Village,Lon_Village,Lat_Arrondissement,Lon_Arrondissement,Lat_Department,Lon_Department,Lat_Region,Lon_Region,population_2005,population_2010,population_2015,population_2020,population_2025
CENTRE,NYONG-ET-SO,MBALMAYO,MEMIAM,21774,3.46667,11.6,3.4874076303680326,11.55003968712352,3.403646923163418,11.547625677484419,4.670479718316163,11.826210878899634,3475,3038,3532,4090,4678
CENTRE,HAUTE-SANAGA,NKOTENG,MBENGUENI,21489,4.78333,12.05,4.48257305169184,12.147788861626319,4.677837495672556,12.512664216059541,4.670479718316163,11.826210878899634,384,348,404,468,536
CENTRE,LEKIE,NTUI,BINDALIMA I,22346,4.45,11.63333,4.53550555818651,11.666711135730836,4.149623553135392,11.410254656985613,4.670479718316163,11.826210878899634,1665,1455,1691,1959,2241
CENTRE,LEKIE,MONATÃ©LÃ©,AVO,22121,4.26667,11.23333,4.249178944427889,11.252320576360756,4.149623553135392,11.410254656985613,4.670479718316163,11.826210878899634,0,0,0,0,0
CENTRE,LEKIE,EBEBDA,NKOLELOUGA,22482,4.46667,11.36667,4.397256598691146,11.352639471754664,4.149623553135392,11.410254656985613,4.670479718316163,11.826210878899634,1029,900,1046,1211,1386
SUD,OCEAN,LOKOUNDJÃ©,BIKOUE,93834,3.2,10.03333,3.1714709185730126,10.112174257348759,2.908154115762212,10.30469702906662,,,0,0,0,0,0
SUD,DJA-ET-LOBO,OVENG,NKONO,91725,2.4,12.43333,2.4461495317526256,12.283160518151414,2.773818687806856,12.609007007639041,,,332,286,326,369,411
NORD,MAYO-LOUTI,MAYO-OULO,LAK,63822,9.97767,13.71518,10.007086320391362,13.602183119933283,9.936812363058793,13.804444931788375,,,0,0,0,0,0
NORD,FARO,MBÃ©,BOBOK,62446,8.13333,13.63333,7.772895811133963,13.55258968813515,8.250425621453694,12.883983494475139,,,0,0,0,0,0
NORD,MAYO-LOUTI,MAYO-OULO,GOULOUM,63822,10.03903,13.66974,10.007086320391362,13.602183119933283,9.936812363058793,13.804444931788375,,,0,0,0,0,0
NORD,MAYO-REY,MADINGRING,BIGALERE,64455,8.38333,14.95,8.235468726440239,14.986293169466405,8.108038646384532,14.477083632157669,,,1530,1340,1553,1788,2028
NORD,MAYO-LOUTI,BASCHÃ©O,KITCHIHA,63175,10.01473,13.3353,9.78958640629458,13.363668260318406,9.936812363058793,13.804444931788375,,,0,0,0,0,0
NORD,BENOUE,LAGDO,OURO GALDIMA,61857,8.68333,13.58333,8.77072146621612,13.567842530194913,9.227680656415943,13.486976595779472,,,173,265,307,353,401
NORD,BENOUE,GAROUA III,SANGUERE-PAUL,61786,9.28164,13.45958,9.256014727377545,13.465362135316816,9.227680656415943,13.486976595779472,,,898,1572,1822,2099,2381
NORD,BENOUE,PITOA,SOUARI,61233,9.31745,13.66739,9.470666217186587,13.619683439107547,9.227680656415943,13.486976595779472,,,1535,1345,1559,1795,2036
NORD,MAYO-LOUTI,FIGUIL,MASGA,63523,10.02912,13.99705,9.918279603457481,14.068884393272418,9.936812363058793,13.804444931788375,,,1532,1342,1556,1793,2035
NORD,MAYO-REY,MADINGRING,HAITA,64455,8.23333,14.95,8.235468726440239,14.986293169466405,8.108038646384532,14.477083632157669,,,1530,1340,1553,1788,2028
EXTREME-NORD,LOGONE-ET-CHARI,LOGONE-BIRNI,NDJAMENA,42733,12.01474,14.72028,11.813343547524148,14.872678828960446,11.999404762234462,14.662177082942428,,,0,0,0,0,0
EXTREME-NORD,DIAMARE,BOGO,BABADAM,41171,10.78182,14.73783,10.771405602809148,14.673465131011035,10.667049618712413,14.35913441270984,,,2259,1990,2322,2692,3075
EXTREME-NORD,MAYO-TSANAGA,KOZA,MELDERE,46414,10.83253,13.8285,10.896038787285242,13.895646715423958,10.533333679115419,13.745806788338358,,,481,424,495,574,655
EXTREME-NORD,MAYO-SAVA,TOKOMBÃ©RÃ©,PALBARA,45889,10.90754,14.21119,10.8741417307699,14.128844052922643,11.06469692714163,14.156709827813243,,,0,0,0,0,0
EXTREME-NORD,MAYO-TSANAGA,MOKOLO,MAFAOLI,46628,10.72839,13.82106,10.631825823945428,13.847918639339369,10.533333679115419,13.745806788338358,,,2331,2054,2397,2779,3173
EXTREME-NORD,MAYO-TSANAGA,KOZA,DJEMBELE,46414,10.79888,13.82059,10.896038787285242,13.895646715423958,10.533333679115419,13.745806788338358,,,481,424,495,574,655
EXTREME-NORD,MAYO-TSANAGA,KOZA,JAOUE,46414,10.77291,13.84003,10.896038787285242,13.895646715423958,10.533333679115419,13.745806788338358,,,481,424,495,574,655
EXTREME-NORD,MAYO-SAVA,KOZA,MATAL,45214,10.93163,13.99486,10.896038787285242,13.895646715423958,11.06469692714163,14.156709827813243,,,481,424,495,574,655
CENTRE,MEFOU-ET-AKONO,AKONO,NKOLNGOK,26176,3.5,11.36667,3.4880007524800503,11.301519902367316,3.608470155568265,11.366420872969034,4.670479718316163,11.826210878899634,363,318,369,428,489
CENTRE,MEFOU-ET-AKONO,AKONO,OSOE BIKOBO,26176,3.45,11.18333,3.4880007524800503,11.301519902367316,3.608470155568265,11.366420872969034,4.670479718316163,11.826210878899634,363,318,369,428,489
CENTRE,MBAM-ET-KIM,YOKO,KOUNDJIRI,24769,5.36667,12.21667,5.4540330221586215,12.23341380551741,5.428830057667808,11.989962252435417,4.670479718316163,11.826210878899634,256,224,260,301,344
CENTRE,LEKIE,NTUI,OSOMBE,22346,4.6,11.65,4.53550555818651,11.666711135730836,4.149623553135392,11.410254656985613,4.670479718316163,11.826210878899634,1665,1455,1691,1959,2241
CENTRE,MEFOU-ET-AFAMBA,EDZENDOUAN,AFAMVE,25474,4.16667,11.66667,4.201024638154225,11.733783632944116,3.9589643388184217,11.805045808502662,4.670479718316163,11.826210878899634,4418,3862,4490,5200,5947
CENTRE,NYONG-ET-SO,ENDOM,EFOULAN,21661,3.4,12.06667,3.4729537498045815,12.061340276175407,3.403646923163418,11.547625677484419,4.670479718316163,11.826210878899634,315,380,441,510,583
SUD,DJA-ET-LOBO,DJOUM,DJOP,91262,2.43333,12.68333,2.5711848180837746,12.793376400626684,2.773818687806856,12.609007007639041,,,599,515,588,666,743
SUD,VALLEE-DU-NTEM,EBOLOWA I,BIKOU,94354,2.81667,10.95,2.9231978967550742,10.921204797207322,2.454081938581572,10.9541820253678,,,1082,1863,2126,2409,2688
CENTRE,NYONG-ET-SO,ZOÃ©TÃ©LÃ©,NKOUMADJAP II,21631,3.2,11.95,3.269753343902266,11.885072888924967,3.403646923163418,11.547625677484419,4.670479718316163,11.826210878899634,0,0,0,0,0
SUD,MVILA,SANGMÃ©LIMA,MANG,92453,2.91667,12.01667,2.92561857011292,11.905723560816677,2.827797300383114,11.415283935452997,,,0,0,0,0,0
ADAMAOUA,MAYO-BANYO,BANYO,MBA,13212,6.98333,11.91667,6.754228830499768,11.898119875679225,6.569903921139817,11.728954763954299,6.82571155897595,13.133156301509544,3422,2959,3390,3855,4317
ADAMAOUA,DJEREM,TABATI,NIE DEUWA,11554,6.87329,12.81997,6.521627204080224,12.549671918554148,6.4592350143585815,12.722440953088144,6.82571155897595,13.133156301509544,0,0,0,0,0
OUEST,HAUTS-PLATEAUX,PENKA-MICHEL,NJA',83857,5.45548,10.26218,5.4425120843183405,10.23822505664655,5.3135672323493,10.349834285367255,,,994,863,994,1140,1289
OUEST,HAUTS-PLATEAUX,BANGOU,FAMLOUH,83512,5.19299,10.43377,5.223985296151637,10.36865206609837,5.3135672323493,10.349834285367255,,,693,601,693,794,898
OUEST,HAUT-NKAM,KÃ©KEM,KEKEM,82959,5.15689,10.01996,5.175017030029519,10.071129405922251,5.157301111756902,10.183557407875464,,,0,0,0,0,0
OUEST,KOUNG-KHI,BAYANGAM,NGWIHO,84353,5.2607,10.48145,5.265247048262005,10.466163358745103,5.34887568926664,10.471509167206897,,,357,309,356,408,461
OUEST,BAMBOUTOS,MBOUDA,BAKADJOU,81756,5.54509,10.29508,5.624839689912664,10.3195099097832,5.674221350470127,10.30737084966801,,,1821,1581,1822,2088,2359
OUEST,MENOUA,NKONG-ZEM,NZENKOP,85824,5.48193,10.10815,5.509764187803723,10.114957928954736,5.42090170577736,10.080194589482327,,,0,0,0,0,0
NORD,BENOUE,NGONG,KONE,61167,8.82923,13.28359,8.967880134334004,13.291565377857191,9.227680656415943,13.486976595779472,,,0,0,0,0,0
NORD,FARO,LAGDO,DJIMI,62357,8.52646,13.51343,8.77072146621612,13.567842530194913,8.250425621453694,12.883983494475139,,,173,265,307,353,401
NORD,BENOUE,GAROUA III,PITOA-DOULI,61786,9.27306,13.53361,9.256014727377545,13.465362135316816,9.227680656415943,13.486976595779472,,,898,1572,1822,2099,2381
NORD,BENOUE,GAROUA II,NIAKIRA,61682,9.38159,13.45016,9.343982255538153,13.425541776357829,9.227680656415943,13.486976595779472,,,6143,10761,12476,14370,16304
NORD,FARO,LAGDO,GANDJIBA,62357,8.42913,13.33745,8.77072146621612,13.567842530194913,8.250425621453694,12.883983494475139,,,173,265,307,353,401
EXTREME-NORD,MAYO-TSANAGA,MOGODÃ©,AMSA,46586,10.44778,13.54263,10.518968698401016,13.644164579111168,10.533333679115419,13.745806788338358,,,0,0,0,0,0
EXTREME-NORD,MAYO-TSANAGA,MOGODÃ©,MBOUGOUANE,46586,10.55535,13.6956,10.518968698401016,13.644164579111168,10.533333679115419,13.745806788338358,,,0,0,0,0,0
EXTREME-NORD,LOGONE-ET-CHARI,GOULFEY,SAO,42427,12.2592,14.81148,12.43622912082223,14.730014484842426,11.999404762234462,14.662177082942428,,,550,485,566,657,750
EXTREME-NORD,MAYO-SAVA,SOULÃ¨DÃ©-ROUA,ROUA,45773,10.77895,13.99153,10.770810966996635,13.979528797842365,11.06469692714163,14.156709827813243,,,0,0,0,0,0
EXTREME-NORD,MAYO-TSANAGA,HINA,BIVON,46375,10.25474,13.85919,10.325761675302335,13.819962509275898,10.533333679115419,13.745806788338358,,,657,579,675,782,893
EXTREME-NORD,MAYO-TSANAGA,HINA,GOULVOU,46375,10.41071,13.77719,10.325761675302335,13.819962509275898,10.533333679115419,13.745806788338358,,,657,579,675,782,893
EXTREME-NORD,MAYO-SAVA,KOLOFATA,WARADE,45198,11.1463,13.95175,11.15614015159263,14.0245510413769,11.06469692714163,14.156709827813243,,,1251,1103,1287,1492,1704
EXTREME-NORD,LOGONE-ET-CHARI,KOUSSÃ©RI,KABO SANG HIRE,42615,12.09591,14.70853,12.068654262637175,14.98291762415325,11.999404762234462,14.662177082942428,,,0,0,0,0,0
EXTREME-NORD,MAYO-DANAY,MOULVOUDAYE,OURO DEOUMARE,43252,10.38425,14.86175,10.396759147589586,14.772069284596196,10.397036816162558,15.076400151376935,,,2238,2033,2373,2750,3139
EXTREME-NORD,MAYO-SAVA,TOKOMBÃ©RÃ©,MADAKOLKOS,45889,10.90367,14.1133,10.8741417307699,14.128844052922643,11.06469692714163,14.156709827813243,,,0,0,0,0,0
EXTREME-NORD,MAYO-KANI,GUIDIGUIS,BILAO,44417,10.07394,14.52485,10.083805659816301,14.64828920959146,10.242178218182143,14.514272175670587,,,1811,1596,1862,2158,2464
EXTREME-NORD,MAYO-TSANAGA,MOKOLO,CHICHIEM,46628,10.72966,13.88235,10.631825823945428,13.847918639339369,10.533333679115419,13.745806788338358,,,2331,2054,2397,2779,3173
CENTRE,MBAM-ET-KIM,YOKO,MATSARI,24769,5.35,12.23333,5.4540330221586215,12.23341380551741,5.428830057667808,11.989962252435417,4.670479718316163,11.826210878899634,256,224,260,301,344
OUEST,NOUN,DEUK,MAFIA,88271,5.33333,11.35,5.016508551379941,11.160482831918987,5.645408937551902,10.915756333029485,,,1430,2142,2469,2830,3197
CENTRE,NYONG-ET-SO,DZENG,ADOUM,21585,3.61667,11.76667,3.6707355380468276,11.836977740357211,3.403646923163418,11.547625677484419,4.670479718316163,11.826210878899634,360,315,367,425,485
CENTRE,MEFOU-ET-AFAMBA,MBANDJOCK,MBE,25839,4.28333,11.86667,4.438599169488358,11.875937901339524,3.9589643388184217,11.805045808502662,4.670479718316163,11.826210878899634,2249,2031,2361,2735,3128
CENTRE,MEFOU-ET-AKONO,NGOUMOU,NKOLMEDZAP,26445,3.61667,11.26667,3.6318775163213117,11.297107927099772,3.608470155568265,11.366420872969034,4.670479718316163,11.826210878899634,671,586,681,788,901
ADAMAOUA,FARO-ET-DEO,TIGNÃ¨RE,DOUALAYEL,12592,7.01667,12.66667,7.373477664538405,12.704866279649401,7.4459369607916654,12.461127134415293,6.82571155897595,13.133156301509544,0,0,0,0,0
SUD-OUEST,MEME,DIKOME-BALUE,WEME,15216,4.7752,9.1916,4.774167772573024,9.14570999531336,4.641487499604581,9.32828387273284,,,0,0,0,0,0
SUD-OUEST,NDIAN,BAMUSSO,EDIGIDIM,16177,4.5195,8.8838,4.4780915041887965,8.974057252230832,4.89107594326427,8.960709496289349,,,1106,960,1105,1266,1430
SUD-OUEST,MEME,EKONDO-TITI,BOGONGO,15318,4.5804,9.1041,4.686530227772961,8.988757280124734,4.641487499604581,9.32828387273284,,,2979,2584,2975,3408,3850
SUD-OUEST,KUPE-MANENGUBA,KONYE,NKWENTOR,12228,5.0736,9.3955,4.870138760533074,9.348621206315567,5.120562536808391,9.599290439522152,,,1391,1206,1389,1591,1797
OUEST,MIFI,BAFOUSSAM III,BASSE,86392,5.54836,10.34391,5.489013408858517,10.368578609512928,5.53614316164901,10.44127314151299,,,1567,2722,3137,3595,4063
OUEST,HAUT-NKAM,BANA,BANDOUOP,82395,5.10013,10.35796,5.120862677886385,10.301796122063026,5.157301111756902,10.183557407875464,,,1532,1330,1532,1755,1984
NORD-OUEST,MOMO,WIDIKUM-BOFFÃ©,LAPU,76198,5.9797,9.6745,5.939534075570218,9.709176400301603,5.983372900588761,9.817454892162662,,,0,0,0,0,0
NORD-OUEST,MEZAM,BAMENDA II,NGEMBO,75442,5.96387,10.03763,5.971025496556763,10.098072784671686,5.991620547463154,10.141931213407325,,,0,0,0,0,0
NORD-OUEST,MOMO,WIDIKUM-BOFFÃ©,BENDI,76198,5.9014,9.7537,5.939534075570218,9.709176400301603,5.983372900588761,9.817454892162662,,,0,0,0,0,0
NORD-OUEST,MEZAM,BAFUT,BUGRI,75149,6.2557,9.9862,6.154303033403229,10.072691703714185,5.991620547463154,10.141931213407325,,,7868,6873,7963,9170,10408
EST,HAUT-NYONG,NGOYLA,MBALAM,32997,2.78333,13.95,2.5142632841328365,14.102539897351795,3.3378179795659753,13.58406563242841,,,368,318,365,415,464
CENTRE,HAUTE-SANAGA,DOUMAINTANG,KABILI,21448,4.31667,13.23333,4.176765236800331,13.21764391586805,4.677837495672556,12.512664216059541,4.670479718316163,11.826210878899634,699,612,711,823,941
EST,LOM-ET-DJEREM,NGOURA,NLANE,34148,5.1,14.01667,4.898026889931603,14.119179049310514,5.325571117051513,13.765264456510515,,,1841,1593,1826,2078,2327
EST,KADEI,BATOURI,DIMAKO I,33158,4.35,14.15,4.459444787182137,14.388497716734461,4.269504308570188,14.385959282063373,,,1564,1354,1551,1765,1977
EST,BOUMBA-ET-NGOKO,MOULOUNDOU,YENGA DOUCEMENT,31357,2.26667,15.35,2.20969844493784,15.45146746926094,2.792630201494228,15.252466455912721,,,0,0,0,0,0
EST,LOM-ET-DJEREM,BÃ©LABO,MANSA,34497,5.16667,13.51667,5.127296518916477,13.38387294946663,5.325571117051513,13.765264456510515,,,0,0,0,0,0
CENTRE,NYONG-ET-MFOUMOU,ATOK,MAYOS,29559,3.93333,12.68333,3.91785352724771,12.771574215257514,3.859576245627321,12.335017556868939,4.670479718316163,11.826210878899634,0,0,0,0,0
CENTRE,NYONG-ET-MFOUMOU,KOBDOMBO,FANG BILOUN,29111,4.0,12.71667,4.056592216957514,12.699315021974769,3.859576245627321,12.335017556868939,4.670479718316163,11.826210878899634,0,0,0,0,0
ADAMAOUA,FARO-ET-DEO,MAYO-BALÃ©O,DONKERE,12447,7.76667,12.2,7.68714844992751,12.304803079707597,7.4459369607916654,12.461127134415293,6.82571155897595,13.133156301509544,0,0,0,0,0
SUD-OUEST,MANYU,MAMFE,AKAK,14357,5.48333,9.36667,5.627534196011924,9.337023177482557,5.8240845162712995,9.372701031292118,,,0,0,0,0,0
OUEST,MENOUA,NKONG-ZEM,NYE,85824,5.51137,10.15574,5.509764187803723,10.114957928954736,5.42090170577736,10.080194589482327,,,0,0,0,0,0
OUEST,BAMBOUTOS,BATCHAM,MEGHUI,81593,5.57605,10.17075,5.572184406129783,10.197335984012305,5.674221350470127,10.30737084966801,,,979,851,981,1124,1269
OUEST,MIFI,KOUOPTAMO,BAHAM III,86694,5.61965,10.58774,5.668677243137105,10.568626075356724,5.53614316164901,10.44127314151299,,,1007,874,1008,1156,1306
OUEST,KOUNG-KHI,BAYANGAM,NGWA,84353,5.20134,10.48097,5.265247048262005,10.466163358745103,5.34887568926664,10.471509167206897,,,357,309,356,408,461
OUEST,MENOUA,NKONG-ZEM,MELIA,85824,5.50906,10.14901,5.509764187803723,10.114957928954736,5.42090170577736,10.080194589482327,,,0,0,0,0,0
OUEST,BAMBOUTOS,GALIM,MODONG,81677,5.71815,10.44138,5.734344185434976,10.417354377687591,5.674221350470127,10.30737084966801,,,1466,1272,1466,1680,1898
OUEST,HAUTS-PLATEAUX,BAMENDJOU,NVING,83376,5.36684,10.24563,5.378869289826846,10.31639425399047,5.3135672323493,10.349834285367255,,,949,824,950,1089,1230
OUEST,MIFI,BAFOUSSAM III,BAMETOU,86392,5.53479,10.37184,5.489013408858517,10.368578609512928,5.53614316164901,10.44127314151299,,,1567,2722,3137,3595,4063
OUEST,NDE,BASSAMBA,NDOUMBA,87214,5.04652,10.56066,5.0497640931573935,10.568776659726147,5.074122217801153,10.60024372589252,,,149,151,174,199,225
OUEST,MIFI,KOUOPTAMO,NKOAMBENG,86694,5.61303,10.62003,5.668677243137105,10.568626075356724,5.53614316164901,10.44127314151299,,,1007,874,1008,1156,1306
NORD-OUEST,MEZAM,MBENGWI,BOME,75626,5.97591,10.00104,6.04339592005513,9.959622467363193,5.991620547463154,10.141931213407325,,,2247,1963,2274,2619,2973
LITTORAL,SANAGA-MARITIME,ÃDÃ©A II,DUSAT,53453,4.1,10.41667,4.000325708276681,10.288397695566948,3.9447540478597345,10.309718674447312,4.270427500514314,10.130509508906568,0,0,0,0,0
EST,HAUT-NYONG,ABONG-MBANG,MAMPANG,32193,4.0,13.18333,3.866231097087937,13.251461932429644,3.3378179795659753,13.58406563242841,,,1733,1499,1718,1954,2189
CENTRE,NYONG-ET-MFOUMOU,BENGBIS,KOMBA,29779,3.41667,12.7,3.3000902010329187,12.503493716816031,3.859576245627321,12.335017556868939,4.670479718316163,11.826210878899634,287,251,293,339,387
CENTRE,HAUTE-SANAGA,NGUELEMENDOUKA,MBAME I,21312,4.3,13.06667,4.410868174551449,12.972563228553255,4.677837495672556,12.512664216059541,4.670479718316163,11.826210878899634,808,706,821,950,1087
SUD,OCEAN,NIÃ©TÃ©,AKOM,93235,2.81667,10.13333,2.728773660930768,10.123306352222261,2.908154115762212,10.30469702906662,,,0,0,0,0,0
CENTRE,NYONG-ET-SO,ZOÃ©TÃ©LÃ©,ANGONGE,21631,3.21667,11.95,3.269753343902266,11.885072888924967,3.403646923163418,11.547625677484419,4.670479718316163,11.826210878899634,0,0,0,0,0
SUD,VALLEE-DU-NTEM,EBOLOWA I,ALOUM,94354,2.8,10.73333,2.9231978967550742,10.921204797207322,2.454081938581572,10.9541820253678,,,1082,1863,2126,2409,2688
CENTRE,NYONG-ET-SO,MEYOMESSALA,LOUM,21942,3.23333,12.1,3.090845726201783,12.255440931865783,3.403646923163418,11.547625677484419,4.670479718316163,11.826210878899634,539,471,547,633,724
SUD,DJA-ET-LOBO,MEYOMESSALA,YOS,91342,2.98333,12.23333,3.090845726201783,12.255440931865783,2.773818687806856,12.609007007639041,,,539,463,528,598,669
SUD,MVILA,EBOLOWA II,NKONDONGO,92529,2.66667,11.35,2.713688925708089,11.240893932279771,2.827797300383114,11.415283935452997,,,1086,1872,2136,2420,2702
NORD,MAYO-REY,NGAN'HA,BAM,64683,7.71667,14.0,7.450944164826098,13.880686741945652,8.108038646384532,14.477083632157669,,,0,0,0,0,0
NORD,MAYO-REY,DJOHONG,KABOA,64288,7.20366,15.02255,6.917732113736939,14.839191862960504,8.108038646384532,14.477083632157669,,,536,470,545,629,713
SUD,OCEAN,LOKOUNDJÃ©,NDOA,93834,3.05,10.23333,3.1714709185730126,10.112174257348759,2.908154115762212,10.30469702906662,,,0,0,0,0,0
CENTRE,NYONG-ET-SO,ZOÃ©TÃ©LÃ©,MEKAK,21631,3.26667,12.01667,3.269753343902266,11.885072888924967,3.403646923163418,11.547625677484419,4.670479718316163,11.826210878899634,0,0,0,0,0
NORD,FARO,BÃ©KA,POMLA,62173,8.75,12.86667,8.616743570805905,12.620000651919414,8.250425621453694,12.883983494475139,,,0,0,0,0,0
NORD,MAYO-LOUTI,BASCHÃ©O,MAYO BAYLA,63175,9.75389,13.43952,9.78958640629458,13.363668260318406,9.936812363058793,13.804444931788375,,,0,0,0,0,0
NORD,MAYO-LOUTI,PITOA,SOSIMI,63233,9.61667,13.7,9.470666217186587,13.619683439107547,9.936812363058793,13.804444931788375,,,1535,1345,1559,1795,2036
NORD,FARO,LAGDO,MARKA,62357,8.45772,13.2762,8.77072146621612,13.567842530194913,8.250425621453694,12.883983494475139,,,173,265,307,353,401
ADAMAOUA,MBERE,BÃ©LEL,MIGALAT,14165,7.16667,14.38333,7.077322801362965,14.354686465391634,6.473257682994356,14.2128346207462,6.82571155897595,13.133156301509544,0,0,0,0,0
NORD,BENOUE,GAROUA I,DJIRLADJE,61565,9.28752,13.33953,9.323997635891292,13.365000376728883,9.227680656415943,13.486976595779472,,,5500,9634,11168,12864,14597
EXTREME-NORD,MAYO-SAVA,SOULÃ¨DÃ©-ROUA,GUELELE,45773,10.78191,13.97694,10.770810966996635,13.979528797842365,11.06469692714163,14.156709827813243,,,0,0,0,0,0
EXTREME-NORD,DIAMARE,MAROUA III,MALAM PETEL,41781,10.81445,14.44707,10.780562136304859,14.403899458599696,10.667049618712413,14.35913441270984,,,2132,3756,4383,5081,5800
EXTREME-NORD,MAYO-TSANAGA,SOULÃ¨DÃ©-ROUA,GOLOMBA,46973,10.76335,13.97396,10.770810966996635,13.979528797842365,10.533333679115419,13.745806788338358,,,0,0,0,0,0
EXTREME-NORD,DIAMARE,MAGA,MONGOSSI,41499,10.94814,14.79036,10.886018934996743,14.932259166165949,10.667049618712413,14.35913441270984,,,2805,2472,2885,3345,3819
NORD,MAYO-LOUTI,MOUTOURWA,MOULANDI,63982,10.20481,14.03188,10.244764088609307,14.143081219883543,9.936812363058793,13.804444931788375,,,923,809,938,1080,1225
EXTREME-NORD,LOGONE-ET-CHARI,BLANGOUA,ABOUDANGALA KABIR,42161,12.67015,14.54634,12.741727776255233,14.586849523511606,11.999404762234462,14.662177082942428,,,819,721,841,974,1112
EXTREME-NORD,LOGONE-ET-CHARI,MAKARY,DIO,42814,12.39618,14.58968,12.421286601426518,14.527017115106467,11.999404762234462,14.662177082942428,,,0,0,0,0,0
EXTREME-NORD,MAYO-TSANAGA,KOZA,OROUGOLDA,46414,10.83354,13.8676,10.896038787285242,13.895646715423958,10.533333679115419,13.745806788338358,,,481,424,495,574,655
EXTREME-NORD,MAYO-TSANAGA,KOZA,RVA,46414,10.8719,13.72295,10.896038787285242,13.895646715423958,10.533333679115419,13.745806788338358,,,481,424,495,574,655
EXTREME-NORD,MAYO-SAVA,KOZA,JILER,45214,10.917,13.89905,10.896038787285242,13.895646715423958,11.06469692714163,14.156709827813243,,,481,424,495,574,655
EXTREME-NORD,LOGONE-ET-CHARI,WAZA,DIVEL,42943,11.5014,14.82319,11.377071714051597,14.699640545644575,11.999404762234462,14.662177082942428,,,801,706,824,955,1091
EXTREME-NORD,MAYO-KANI,DZIGUILAO,NGORO,44241,10.06695,14.83439,10.022953399578686,14.762489167867775,10.242178218182143,14.514272175670587,,,0,0,0,0,0
EXTREME-NORD,MAYO-SAVA,SOULÃ¨DÃ©-ROUA,GUIDIYAK,45773,10.85237,13.96862,10.770810966996635,13.979528797842365,11.06469692714163,14.156709827813243,,,0,0,0,0,0
EXTREME-NORD,LOGONE-ET-CHARI,FOTOKOL,MARGAMA,42347,12.52315,14.29267,12.450868430454106,14.283985955351262,11.999404762234462,14.662177082942428,,,580,510,595,689,786
EXTREME-NORD,MAYO-DANAY,MAGA,KALANG,43199,10.82073,14.8882,10.886018934996743,14.932259166165949,10.397036816162558,15.076400151376935,,,2805,2472,2885,3345,3819
