Village,Department,Arrondissement,Region,postal_code,population,Lat_Village,Lon_Village,year
MAYEL SANGANARE,BENOUE,BIBEMI,NORD,61256,82,9.0935,14.0969,2015
KOTA,FARO,BÃ©KA,NORD,62173,0,8.63333,12.93333,2015
GOUDE,MAYO-LOUTI,BASCHÃ©O,NORD,63175,0,10.07139,13.31939,2015
KERBA KEROUA,FARO,MBÃ©,NORD,62446,0,7.98333,13.56667,2015
BOUNDOU,FARO,MBÃ©,NORD,62446,0,8.14752,13.43639,2015
KOYANGA,BENOUE,GAROUA III,NORD,61786,1822,9.2668,13.54632,2015
PAZANI,MAYO-KANI,KAÃ©LÃ©,EXTREME-NORD,44588,0,10.02844,14.47113,2015
SALAMDI,MAYO-DANAY,TOULOUM,EXTREME-NORD,43438,0,10.25443,14.90865,2015
GADAMAYO,MAYO-DANAY,BOGO,EXTREME-NORD,43171,2322,10.63325,14.76658,2015
SOUKOUNGO OURO-ABDOUA,DIAMARE,MAROUA III,EXTREME-NORD,41781,2922,10.84126,14.34908,2015
VOUZOD,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,495,10.82973,13.79378,2015
VODOLTOUM,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,495,10.83428,13.88476,2015
MIDAN,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,566,12.24043,14.72586,2015
ZARBAY,MAYO-DANAY,MAGA,EXTREME-NORD,43199,2885,10.76157,14.89289,2015
NACHTIGAL,LEKIE,BATCHENGA,CENTRE,22164,0,4.35,11.63333,2015
MBAYAN,NYONG-ET-MFOUMOU,MESSAMÃ©NA,CENTRE,29521,0,3.63333,12.58333,2015
ELOUM,NYONG-ET-MFOUMOU,LEMBE YEZOUM,CENTRE,29245,229,4.06667,12.26667,2015
BADISA,MBAM-ET-INOUBOU,OMBESSA,CENTRE,23437,1694,4.63333,11.36667,2015
NSEM,HAUTE-SANAGA,NSEM,CENTRE,21565,447,4.88333,12.93333,2015
MPANG,HAUTE-SANAGA,NKOTENG,CENTRE,21489,404,4.66667,12.2,2015
MEKOMO,VALLEE-DU-NTEM,AMBAM,SUD,94151,1041,2.36667,11.36667,2015
GANGI,MBERE,MEIGANGA,ADAMAOUA,14646,2120,6.58333,14.25,2015
TELLO,VINA,BÃ©LEL,ADAMAOUA,15165,0,7.16667,14.18333,2015
SMALL SOFO,MEME,KONYE,SUD-OUEST,15428,1389,4.9274,9.3144,2015
MOANGARE,KUPE-MANENGUBA,TOKO,SUD-OUEST,12252,139,5.0929,9.2879,2015
SMALL NGWANDI,MEME,DIKOME-BALUE,SUD-OUEST,15216,0,4.7171,9.2475,2015
ADIGANDE,MENCHUM,BENAKUMA,NORD-OUEST,74136,0,6.50956,9.69361,2015
NDEM'LONG,MIFI,BAFOUSSAM III,OUEST,86392,3137,5.44833,10.34362,2015
BATCHICHA,BAMBOUTOS,MBOUDA,OUEST,81756,1822,5.59609,10.31214,2015
NGWEPANG,MIFI,BAFOUSSAM I,OUEST,86197,7541,5.56455,10.52291,2015
DARMAGNAC FERME,BAMBOUTOS,BABADJOU,OUEST,81138,1201,5.73501,10.14317,2015
MAYOUOM,NOUN,NJIMOM,OUEST,88156,1887,5.83578,10.99835,2015
NSOU'CHE,MIFI,KOUOPTAMO,OUEST,86694,1008,5.67962,10.51761,2015
OMIE,MAYO-REY,TCHOLLIRÃ©,NORD,64832,0,7.8,14.4,2015
GIAOU,MAYO-REY,MADINGRING,NORD,64455,1553,8.41667,15.08333,2015
KONGLE,FARO,POLI,NORD,62616,501,8.4607,13.1837,2015
OURO BELO,BENOUE,GAROUA III,NORD,61786,1822,9.26633,13.42849,2015
GOBRINIAM,MAYO-LOUTI,GUIDER,NORD,63639,2588,9.89423,13.75968,2015
BONDO,MBERE,BÃ©LEL,ADAMAOUA,14165,0,7.05,14.6,2015
TAYLE,DIAMARE,DARGALA,EXTREME-NORD,41219,848,10.5957,14.6605,2015
WAYOM,MAYO-TSANAGA,SOULÃ¨DÃ©-ROUA,EXTREME-NORD,46973,0,10.73696,13.95252,2015
GUEDJELE,MAYO-SAVA,KOZA,EXTREME-NORD,45214,495,10.92914,13.88164,2015
ABOUNGUELA,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,566,12.53689,14.70025,2015
TAKOUMAR,MAYO-TSANAGA,BOURHA,EXTREME-NORD,46197,1792,10.30075,13.66294,2015
BLE GANA,LOGONE-ET-CHARI,ZINA,EXTREME-NORD,42142,487,11.46153,14.96374,2015
BARIYAERE,DIAMARE,BOGO,EXTREME-NORD,41171,2322,10.68395,14.75892,2015
OURO BOULODE,MAYO-TSANAGA,HINA,EXTREME-NORD,46375,675,10.41797,13.87753,2015
KOROKORO,MAYO-DANAY,YAGOUA,EXTREME-NORD,43642,7066,10.25,15.13333,2015
WADOUVA,MAYO-TSANAGA,MOGODÃ©,EXTREME-NORD,46586,0,10.55967,13.74805,2015
BEMBEL,MAYO-KANI,MINDIF,EXTREME-NORD,44758,2099,10.44427,14.48018,2015
MAYO MBODI,MAYO-TSANAGA,HINA,EXTREME-NORD,46375,675,10.43022,13.78689,2015
ESONG,LEKIE,OBALA,CENTRE,22589,3329,4.16667,11.45,2015
AFAN,MFOUNDI,NKOLAFAMBA,CENTRE,27559,500,3.86667,11.65,2015
NKOLNGET,NYONG-ET-SO,MBALMAYO,CENTRE,21774,3532,3.48333,11.51667,2015
EBANG I,MFOUNDI,SOA,CENTRE,27748,1450,4.0,11.56667,2015
ENONEH,NYONG-ET-SO,ENDOM,CENTRE,21661,441,3.46667,12.01667,2015
ENDANG,HAUTE-SANAGA,NKOTENG,CENTRE,21489,404,4.41667,12.36667,2015
NKOABE,MEFOU-ET-AKONO,NGOMEDZAP,CENTRE,26396,107,3.3,11.2,2015
CARREFOUR NJAA,MAYO-BANYO,BANKIM,ADAMAOUA,13162,3348,6.3668,11.48502,2015
MBOMO,FAKO,LIMBÃ© III,SUD-OUEST,11714,0,3.93051,9.322,2015
BOKOSSO,FAKO,MBONGE,SUD-OUEST,11996,5450,4.4178,9.1445,2015
MUNYENGE,FAKO,MUYUKA,SUD-OUEST,11117,4599,4.405,9.2699,2015
NDIFO,MEME,KUMBA III,SUD-OUEST,15722,8118,4.43333,9.45,2015
LIPENJA MUKETE,NDIAN,DIKOME-BALUE,SUD-OUEST,16216,0,4.838,9.1016,2015
BOWANDA,FAKO,BUEA,SUD-OUEST,11235,7082,4.1442,9.3205,2015
MOLIKO,FAKO,BUEA,SUD-OUEST,11235,7082,4.1529,9.285,2015
BADUMA,MEME,KUMBA II,SUD-OUEST,15651,11264,4.83137,9.45873,2015
ZEMTIO,MENOUA,NKONG-ZEM,OUEST,85824,0,5.43984,10.14011,2015
NJIKAN,NOUN,BANGOURAIN,OUEST,88169,1285,5.8306,10.74224,2015
GAJERI-BAGU,DONGA-MANTUNG,AKO,NORD-OUEST,73128,3815,7.01424,10.61534,2015
CHEPOA,MENCHUM,FURU-AWA,NORD-OUEST,74377,1763,6.8794,9.9875,2015
TOLA,NGO-KETUNJIA,BABESSI,NORD-OUEST,77118,6764,5.99862,10.46,2015
TOLOUM,MIFI,BAFOUSSAM III,OUEST,86392,3137,5.48391,10.34541,2015
AMAN,DJEREM,TABATI,ADAMAOUA,11554,0,6.35747,12.32062,2015
TOURNINGAL,VINA,NGAN'HA,ADAMAOUA,15583,0,7.33333,14.11667,2015
BAYONG,MOMO,WIDIKUM-BOFFÃ©,NORD-OUEST,76198,0,6.0896,9.6765,2015
TISSO,MOMO,NIJKWA,NORD-OUEST,76823,0,6.2813,9.6654,2015
MESSAKA,KUPE-MANENGUBA,BANGEM,SUD-OUEST,12136,695,4.9799,9.6052,2015
KITA,NDIAN,EKONDO-TITI,SUD-OUEST,16318,2975,4.6861,9.0324,2015
TOUSSONGLE,BAMBOUTOS,BABADJOU,OUEST,81138,1201,5.64775,10.19807,2015
BAMELANG,BAMBOUTOS,BATCHAM,OUEST,81593,981,5.55523,10.26429,2015
KAM DJOUNG,HAUTS-PLATEAUX,PETE-BANDJOUN,OUEST,83991,0,5.37166,10.39226,2015
BAKA'SA,HAUT-NKAM,BANA,OUEST,82395,1532,5.12548,10.23781,2015
NGOLA,SANAGA-MARITIME,MOUANKO,LITTORAL,53712,190,3.56528,9.71278,2015
MEDJO,HAUT-NYONG,LOMIÃ©,EST,32494,0,3.46667,13.46667,2015
MESSAGUE,HAUTE-SANAGA,NGUELEMENDOUKA,CENTRE,21312,821,4.45,12.91667,2015
MANG,BOUMBA-ET-NGOKO,YOKADOUMA,EST,31574,3791,3.46667,15.4,2015
BANGOY I BONBANG,BOUMBA-ET-NGOKO,MOULOUNDOU,EST,31357,0,2.1,15.3,2015
FOMBELE,HAUT-NKAM,BANWA,OUEST,82669,1166,5.13262,10.11166,2015
MENDOU,MENOUA,PENKA-MICHEL,OUEST,85957,994,5.45867,10.19588,2015
NJIFEN,NOUN,FOUMBAN,OUEST,88358,1532,5.72218,10.97333,2015
BAMELEU,MENOUA,BATCHAM,OUEST,85293,981,5.576,10.1381,2015
ACHANG,MOMO,ANDEK,NORD-OUEST,76241,0,5.9953,9.7905,2015
BANDJISSO I,BAMBOUTOS,MBOUDA,OUEST,81756,1822,5.58465,10.31581,2015
BONASSON,WOURI,DOUALA IV,LITTORAL,54839,35874,4.1013,9.5411,2015
BONAKATA,NKAM,YABASSI,LITTORAL,52582,384,4.4252,9.9322,2015
DIBEN,HAUT-NKAM,NDOBIAN,OUEST,82217,0,5.00766,10.36464,2015
LOLO,KADEI,KENTZOU,EST,33751,0,4.28333,14.9,2015
AKAM I,NYONG-ET-MFOUMOU,BENGBIS,CENTRE,29779,293,3.4,12.48333,2015
ALOUM,OCEAN,MA'AN,SUD,93117,301,2.38333,10.4,2015
MALABA,OCEAN,CAMPO,SUD,93393,166,2.48333,9.83333,2015
MEKOA,VALLEE-DU-NTEM,KYÃ©-OSSI,SUD,94583,0,2.2,11.13333,2015
YEM,MVILA,NGOULÃ©MAKONG,SUD,92336,0,2.98333,11.6,2015
OURO MAL KAOUYEL,BENOUE,MAYO-HOURNA,NORD,61988,0,9.49913,13.05073,2015
OURO GADJI,BENOUE,GAROUA I,NORD,61565,11168,9.35186,13.30684,2015
TEIPE,MOUNGO,MANJO,LITTORAL,51588,1837,4.85015,9.71616,2015
ROMPO,MAYO-LOUTI,GUIDER,NORD,63639,2588,9.76493,13.94809,2015
LESSE,BENOUE,GAROUA II,NORD,61682,12476,9.35873,13.53282,2015
DJOUBAO,DIAMARE,MINDIF,EXTREME-NORD,41958,2099,10.45042,14.36935,2015
KHOUZOUMME,LOGONE-ET-CHARI,LOGONE-BIRNI,EXTREME-NORD,42733,0,11.64558,14.76329,2015
BALAMATA,MAYO-DANAY,YAGOUA,EXTREME-NORD,43642,7066,10.22935,15.3207,2015
SAMBAK,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,2397,10.64639,13.93196,2015
ZOGOM,MAYO-TSANAGA,SOULÃ¨DÃ©-ROUA,EXTREME-NORD,46973,0,10.74178,13.97293,2015
YANGONG,MAYO-DANAY,MOULVOUDAYE,EXTREME-NORD,43252,2373,10.41543,14.90869,2015
GOUSSOULOUM,MAYO-DANAY,TOULOUM,EXTREME-NORD,43438,0,10.24216,14.84802,2015
NKOLFON,MFOUNDI,YAOUNDÃ© III,CENTRE,27115,0,3.76667,11.43333,2015
ASALA II,MBAM-ET-INOUBOU,OMBESSA,CENTRE,23437,1694,4.61667,11.23333,2015
NGOUMBOU,NYONG-ET-SO,AKOÃ©MAN,CENTRE,21226,0,3.28333,11.53333,2015
EKIDMEKOE,MFOUNDI,MFOU,CENTRE,27492,1286,3.63333,11.65,2015
BIBE,HAUTE-SANAGA,NSEM,CENTRE,21565,447,4.86667,12.81667,2015
NDOKHOK,MBAM-ET-INOUBOU,MAKENENE,CENTRE,23627,3142,4.85,10.83333,2015
ZILI,MEFOU-ET-AFAMBA,SOA,CENTRE,25448,1450,3.98333,11.7,2015
NIATA,FARO,POLI,NORD,62616,501,7.85,13.0,2015
KOUMAN,MAYO-REY,TOUBORO,NORD,64967,2037,7.6833,15.10703,2015
MIRODAFAL,MAYO-LOUTI,GUIDER,NORD,63639,2588,9.74752,13.88088,2015
BOUNOUBOU,BENOUE,BIBEMI,NORD,61256,125,9.1042,14.1156,2015
FOULDAY,MAYO-TSANAGA,HINA,EXTREME-NORD,46375,675,10.2598,13.8421,2015
GAY GAY MAOUNDIRE,MAYO-KANI,DARGALA,EXTREME-NORD,44119,566,10.45876,14.53883,2015
KAODJIGA,DIAMARE,BOGO,EXTREME-NORD,41171,2322,10.82685,14.58682,2015
KOKOROUDA,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,495,10.80537,13.88012,2015
WALASSI,MAYO-SAVA,MORA,EXTREME-NORD,45467,4122,11.23821,14.21401,2015
DAMALGOU,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,595,12.4249,14.32118,2015
AMKINDIN,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,566,12.28683,14.6936,2015
BANISSAWE,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,595,12.38678,14.35925,2015
BILIK,MEFOU-ET-AKONO,AKONO,CENTRE,26176,369,3.51667,11.28333,2015
OTOU,HAUTE-SANAGA,NKOTENG,CENTRE,21489,404,4.43333,12.26667,2015
EYANGAP,NYONG-ET-MFOUMOU,AKONOLINGA,CENTRE,29367,475,3.76667,12.35,2015
ESENG,NYONG-ET-SO,ENDOM,CENTRE,21661,441,3.43333,12.03333,2015
ASSENG,NYONG-ET-MFOUMOU,AKONOLINGA,CENTRE,29367,475,3.78333,12.4,2015
NKOAKOM,MEFOU-ET-AKONO,NGOUMOU,CENTRE,26445,681,3.58333,11.35,2015
AKOM,DJA-ET-LOBO,BENGBIS,SUD,91179,283,3.11667,12.45,2015
NKOMO,MVILA,MVANGAN,SUD,92112,480,2.51667,11.85,2015
OTETEK,NYONG-ET-SO,ZOÃ©TÃ©LÃ©,CENTRE,21631,0,3.23333,11.91667,2015
ARNADO GANSE,MAYO-BANYO,BANYO,ADAMAOUA,13212,3390,6.81685,12.05886,2015
BERA,VINA,NGAN'HA,ADAMAOUA,15583,0,7.35,14.08333,2015
GUERENG,FARO-ET-DEO,MAYO-BALÃ©O,ADAMAOUA,12447,0,7.85,12.56667,2015
METISIE,DJEREM,TABATI,ADAMAOUA,11554,0,6.53373,12.37,2015
FAINCHANG,MANYU,MAMFE,SUD-OUEST,14357,0,5.62302,9.50184,2015
IFUNIA,NDIAN,KOMBO-ABEDIMO,SUD-OUEST,16725,0,4.6993,8.586,2015
BAYA,MOMO,AKWAYA,NORD-OUEST,76129,1460,6.0953,9.537,2015
ITOKI I,NDIAN,TOKO,SUD-OUEST,16252,139,5.0454,9.1122,2015
BAYE,MANYU,AKWAYA,SUD-OUEST,14129,1441,5.9666,9.4242,2015
NJEUTA II,NDE,BAZOU,OUEST,87421,518,5.06947,10.46154,2015
LI,MENOUA,BATCHAM,OUEST,85293,981,5.55191,10.17767,2015
MIEDEU,NGO-KETUNJIA,GALIM,NORD-OUEST,77577,1484,5.79597,10.46094,2015
BALEGANG,BAMBOUTOS,BATCHAM,OUEST,81593,981,5.53612,10.26676,2015
BABADJOU,BAMBOUTOS,BABADJOU,OUEST,81138,1201,5.67153,10.17918,2015
DIPFAD,NDE,BAZOU,OUEST,87421,518,5.08447,10.46981,2015
TOULA' DEZONG,MENOUA,NKONG-ZEM,OUEST,85824,0,5.46368,10.09587,2015
NASSARAO,MAYO-LOUTI,MAYO-OULO,NORD,63822,0,9.91145,13.59819,2015
RIGA,FARO,NGONG,NORD,62567,0,8.59116,13.19786,2015
OURA BAGONI,BENOUE,BIBEMI,NORD,61256,125,9.0392,13.88138,2015
MANMBOUM,MAYO-REY,MADINGRING,NORD,64455,1553,8.2299,14.9073,2015
OUBAO,BENOUE,LAGDO,NORD,61857,307,8.79148,13.72523,2015
DAZAL,MAYO-LOUTI,MAYO-OULO,NORD,63822,0,10.02317,13.40051,2015
OUZAL BASKEL,MAYO-TSANAGA,NDOUKOULA,EXTREME-NORD,46824,753,10.37778,14.04445,2015
DARAZI,LOGONE-ET-CHARI,ZINA,EXTREME-NORD,42142,487,11.43861,14.99556,2015
OULI,LOGONE-ET-CHARI,LOGONE-BIRNI,EXTREME-NORD,42733,0,11.8105,15.04797,2015
ADJIRI,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,595,12.50974,14.35627,2015
TAMAGUIBDO,MAYO-TSANAGA,MOGODÃ©,EXTREME-NORD,46586,0,10.44212,13.62375,2015
MARGWE,MAYO-DANAY,ZINA,EXTREME-NORD,43742,487,11.16613,14.97179,2015
OURO GUILAHO,MAYO-KANI,MINDIF,EXTREME-NORD,44758,2099,10.37663,14.45731,2015
DOKI,LOGONE-ET-CHARI,KOUSSÃ©RI,EXTREME-NORD,42615,0,12.12893,14.73656,2015
MELER,MAYO-TSANAGA,SOULÃ¨DÃ©-ROUA,EXTREME-NORD,46973,0,10.77394,13.94324,2015
NGOUMATI,LOGONE-ET-CHARI,KOUSSÃ©RI,EXTREME-NORD,42615,0,11.94526,14.93333,2015
GUETALE,MAYO-SAVA,KOZA,EXTREME-NORD,45214,495,10.87962,13.89496,2015
LABADO,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,566,12.47767,14.72636,2015
NDAGNAN,MFOUNDI,MFOU,CENTRE,27492,1286,3.61667,11.58333,2015
SASSE,HAUTE-SANAGA,BIBEY,CENTRE,21297,437,4.98333,12.58333,2015
EMANA,MFOUNDI,YAOUNDÃ© I,CENTRE,27861,0,3.91667,11.51667,2015
MENGUE,HAUTE-SANAGA,BIBEY,CENTRE,21297,437,4.91667,12.76667,2015
YENESI,NYONG-ET-SO,MENGUEME,CENTRE,21824,767,3.21667,11.43333,2015
NDOKMEL,NDE,NDIKINIMÃ©KI,OUEST,87886,0,4.75,10.53333,2015
KO,LEKIE,ELIG-MFOMO,CENTRE,22641,744,4.21667,11.43333,2015
MANYAY,NYONG-ET-KELLE,MATOMB,CENTRE,28952,876,3.81667,11.01667,2015
NSIMALEN,MEFOU-ET-AKONO,NGOMEDZAP,CENTRE,26396,107,3.36667,11.25,2015
ABA,DJEREM,TABATI,ADAMAOUA,11554,0,6.41667,12.73333,2015
NIAYOUM MAYO SENI,MAYO-BANYO,BANKIM,ADAMAOUA,13162,3348,6.18333,11.76667,2015
DIBI MANBERE,MBERE,BÃ©LEL,ADAMAOUA,14165,0,6.9,14.41667,2015
BATOR,MOMO,WIDIKUM-BOFFÃ©,NORD-OUEST,76198,0,5.7861,9.6969,2015
HOM,HAUTS-PLATEAUX,BAHAM,OUEST,83214,797,5.33378,10.40085,2015
BAMENDOU,MENOUA,PENKA-MICHEL,OUEST,85957,994,5.42194,10.15724,2015
BU,MENCHUM,FONFUKA,NORD-OUEST,74239,0,6.55,10.25,2015
NYAJUA,BOYO,BELO,NORD-OUEST,71182,15405,6.21667,10.4,2015
NUMBEN,MOMO,BATIBO,NORD-OUEST,76579,1685,5.8687,9.825,2015
BAFRENG,MEZAM,BAMENDA III,NORD-OUEST,75562,0,5.97857,10.17867,2015
MEMBEPA I,NGO-KETUNJIA,BALIKUMBAT,NORD-OUEST,77235,1726,5.84252,10.42091,2015
MBOUTOU,MEZAM,BAMENDA II,NORD-OUEST,75442,0,5.90444,10.12897,2015
BALLIP,SANAGA-MARITIME,MOUANKO,LITTORAL,53712,190,3.69972,9.73778,2015
BONAMOMBE,WOURI,DOUALA V,LITTORAL,54997,53995,4.2449,9.7817,2015
SANDJE,WOURI,DOUALA VI,LITTORAL,54163,565,3.82917,9.60111,2015
MBORGUENE,LOM-ET-DJEREM,GAROUA-BOULAÃ¯,EST,34864,0,5.73333,14.26667,2015
KA NORD,NYONG-ET-MFOUMOU,ATOK,CENTRE,29559,0,3.83333,12.78333,2015
ADJELA,HAUT-NYONG,NGOYLA,EST,32997,365,2.56667,13.98333,2015
HAMAN,LOM-ET-DJEREM,BÃ©LABO,EST,34497,0,5.28333,13.6,2015
MEKEL ETAM,BOUMBA-ET-NGOKO,SALAPOUMBÃ©,EST,31443,0,2.81667,15.23333,2015
BIDJOMBO,NYONG-ET-MFOUMOU,ATOK,CENTRE,29559,0,3.73333,12.65,2015
KAMETOUNE,HAUT-NYONG,MESSOCK,EST,32685,0,3.03333,14.05,2015
BAKTALA,KADEI,DIMAKO,EST,33439,1468,4.43333,13.61667,2015
NDIANG,MOUNGO,EBONE,LITTORAL,51273,0,4.7697,9.8719,2015
DIBOMBE,MOUNGO,YABASSI,LITTORAL,51382,384,4.36314,9.86534,2015
BOBOK,MOUNGO,LOUM,LITTORAL,51421,2267,4.5673,9.8792,2015
MANG,NYONG-ET-MFOUMOU,BENGBIS,CENTRE,29779,293,3.53333,12.58333,2015
KONGOLO,MBERE,DIR,ADAMAOUA,14341,3384,6.01667,13.96667,2015
BABOTOU,KADEI,BATOURI,EST,33158,1551,4.18333,14.45,2015
NKOAMBANG,NYONG-ET-MFOUMOU,ENDOM,CENTRE,29961,441,3.36667,12.11667,2015
BEKA,MBERE,BÃ©LEL,ADAMAOUA,14165,0,6.8,14.46667,2015
MAKAM,MAYO-BANYO,BANYO,ADAMAOUA,13212,3390,6.83085,12.10152,2015
BIRIDJOM,MAYO-BANYO,BANKIM,ADAMAOUA,13162,3348,6.31667,11.3,2015
BASSAKA,MOMO,BENAKUMA,NORD-OUEST,76636,0,6.3768,9.7114,2015
KOTILE,MOMO,AKWAYA,NORD-OUEST,76129,1460,6.33791,9.4419,2015
TANGANG,LEBIALEM,MENJI,SUD-OUEST,13755,0,5.4092,9.7167,2015
AKATAPO,MOMO,NIJKWA,NORD-OUEST,76823,0,6.2411,9.6656,2015
NCHEMBA I,MANYU,TINTO,SUD-OUEST,14468,0,5.59273,9.54527,2015
AKWAYA-OLITI,MOMO,AKWAYA,NORD-OUEST,76129,1460,6.3903,9.5119,2015
NJINKWEN,MIFI,KOUOPTAMO,OUEST,86694,1008,5.67248,10.61665,2015
MENSI,MENOUA,NKONG-ZEM,OUEST,85824,0,5.42685,10.10972,2015
KOBA,HAUT-NKAM,BAKOU,OUEST,82277,523,5.04234,10.16504,2015
ZEM,MENOUA,NKONG-ZEM,OUEST,85824,0,5.4379,10.12572,2015
FELA,BAMBOUTOS,MBOUDA,OUEST,81756,1822,5.65181,10.24797,2015
NDONKO,HAUT-NKAM,BANKA,OUEST,82563,1719,5.19468,10.21772,2015
NKOUROM,NOUN,KOUTABA,OUEST,88592,957,5.76394,10.69561,2015
TCHITCHAP,MIFI,BAFOUSSAM III,OUEST,86392,3137,5.4882,10.42584,2015
NDENNKEM,HAUTS-PLATEAUX,BANGOU,OUEST,83512,693,5.24335,10.3217,2015
NTWOPOUO'CHE,NOUN,KOUTABA,OUEST,88592,957,5.62936,10.75245,2015
TEFANG,HAUTS-PLATEAUX,BATIÃ©,OUEST,83674,0,5.34215,10.26274,2015
TSELENG,KOUNG-KHI,PETE-BANDJOUN,OUEST,84691,0,5.3587,10.41675,2015
MBOT,MOMO,BAFUT,NORD-OUEST,76349,7963,6.1695,9.9618,2015
MINDIMI,NYONG-ET-MFOUMOU,BENGBIS,CENTRE,29779,293,3.46667,12.45,2015
DOUANES,VALLEE-DU-NTEM,KYÃ©-OSSI,SUD,94583,0,2.2,11.35,2015
EBIANEMEYONG,OCEAN,CAMPO,SUD,93393,166,2.41667,10.33333,2015
ONGANE,MVILA,KYÃ©-OSSI,SUD,92783,0,2.35,11.53333,2015
MINKAN,MVILA,BIWONG-BANÃ©,SUD,92243,0,3.15,11.13333,2015
BADONGO,FARO,LAGDO,NORD,62357,307,8.52074,13.25151,2015
TOUROUA,BENOUE,TOUROUA,NORD,61454,1036,9.08333,12.96667,2015
SENG,VALLEE-DU-NTEM,KYÃ©-OSSI,SUD,94583,0,2.18333,11.28333,2015
NJABILOBE,OCEAN,AKOM II,SUD,93141,645,2.78333,10.36667,2015
MBAPE,OCEAN,ÃDÃ©A I,SUD,93346,0,3.4,10.11667,2015
METET,MVILA,BIWONG-BANÃ©,SUD,92243,0,3.08333,11.0,2015
BIKOUBA,NYONG-ET-KELLE,EFOULAN,CENTRE,28513,1232,3.15,10.83333,2015
ESA,NYONG-ET-SO,ZOÃ©TÃ©LÃ©,CENTRE,21631,0,3.18333,11.75,2015
KAREWA-BAMANGA,BENOUE,GACHIGA,NORD,61443,0,9.50343,13.15131,2015
NAGOUARO,FARO,LAGDO,NORD,62357,307,8.49204,13.23731,2015
SOUMPA,BENOUE,GAROUA III,NORD,61786,1822,9.31147,13.50634,2015
DORNOMOU,MAYO-LOUTI,BASCHÃ©O,NORD,63175,0,9.71019,13.41246,2015
BELANDJI,MAYO-REY,TOUBORO,NORD,64967,2037,7.5913,15.1464,2015
BOKTE,FARO,POLI,NORD,62616,501,8.5033,13.18139,2015
BAINGA,MAYO-LOUTI,GUIDER,NORD,63639,2588,9.84929,13.91114,2015
DOKNEY,DIAMARE,MAGA,EXTREME-NORD,41499,2885,10.81146,14.81198,2015
GARAM,MAYO-DANAY,GUÃ©RÃ©,EXTREME-NORD,43622,0,10.05,15.3,2015
BOURLOUK,MAYO-DANAY,MOULVOUDAYE,EXTREME-NORD,43252,2373,10.43083,14.90385,2015
GUEILALA,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.39053,14.40863,2015
KIRBI,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,495,10.84499,13.84692,2015
CHILDEM,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,2397,10.71252,13.79305,2015
MATKEU,LOGONE-ET-CHARI,LOGONE-BIRNI,EXTREME-NORD,42733,0,11.61708,15.08493,2015
BRINAY,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,566,12.41499,14.84483,2015
LOUGUERE HAOUSSA,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,1597,10.50798,13.85635,2015
HEROUA,LOGONE-ET-CHARI,HILÃ© - ALIFA,EXTREME-NORD,42586,0,12.6348,14.46177,2015
MOUDOUKOUA,MAYO-SAVA,KOZA,EXTREME-NORD,45214,495,10.9432,13.7865,2015
GANGAWA,MAYO-SAVA,KOLOFATA,EXTREME-NORD,45198,1287,11.06506,13.98352,2015
GOUROUM,MAYO-DANAY,GOBO,EXTREME-NORD,43458,3264,10.10186,15.4291,2015
FANSO,NYONG-ET-MFOUMOU,AKONOLINGA,CENTRE,29367,475,3.71667,12.56667,2015
MEKAA,MEFOU-ET-AFAMBA,EDZENDOUAN,CENTRE,25474,4490,4.25,11.81667,2015
MAROUA,HAUTE-SANAGA,YOKO,CENTRE,21669,275,5.15,12.45,2015
NKOLFOULOU,MFOUNDI,YAOUNDÃ© V,CENTRE,27334,0,3.91667,11.58333,2015
GANDA LELEL,MAYO-LOUTI,GUIDER,NORD,63639,2588,9.75677,13.74973,2015
BIDE-FOULBE,MAYO-LOUTI,BIBEMI,NORD,63256,125,9.44588,13.99255,2015
DESOUKOU,MAYO-LOUTI,MAYO-OULO,NORD,63822,0,10.03079,13.3888,2015
DJOM,MAYO-REY,TOUBORO,NORD,64967,2037,7.434,15.3301,2015
MAYO KETCHEL,BENOUE,REY-BOUBA,NORD,61376,1387,9.1859,14.2949,2015
LOUGGUERE-FOULBE,MAYO-LOUTI,GUIDER,NORD,63639,1724,9.93617,13.84034,2015
GOUDOUGOUL,MAYO-LOUTI,FIGUIL,NORD,63523,1556,10.01516,13.97094,2015
PASSOUROU,MAYO-LOUTI,MAYO-OULO,NORD,63822,0,10.01687,13.50765,2015
PADAN,BENOUE,MAYO-HOURNA,NORD,61988,0,9.31667,12.96667,2015
